5,"Gasoline, unleaded regular(6)",,220.773,182.025,191.924,212.555,212.601,235.406,241.676,240.718,227.099,203.318,195.144,186.747,175.324,238.430,192.796,197.621,205.077,201.860,223.117,230.902,232.584,222.681,201.957,202.806,197.634,189.348,-20.6,-4.0,-4.3,-6.1,0.4,-2.6,-4.2,,0.38,S-Sep. 2015,-9.3,,0.46,L-Nov. 2014,-10.9
5,"Gasoline, unleaded midgrade(10)(6)",,233.546,195.549,208.303,227.524,227.542,249.380,256.161,256.360,245.418,223.142,217.405,206.666,193.827,252.413,206.788,214.191,219.855,215.991,236.799,244.992,248.515,240.792,221.288,225.484,218.242,209.486,-17.0,-2.6,-4.9,-6.2,1.9,-3.2,-4.0,,0.36,S-Sep. 2015,-8.1,,0.52,L-Nov. 2014,-8.8
5,"Gasoline, unleaded premium(6)",,226.066,192.399,200.073,220.321,220.043,241.972,245.936,248.282,237.367,217.717,209.040,201.739,193.284,245.848,205.579,207.394,215.109,211.129,231.022,236.148,239.204,231.050,212.250,211.804,212.389,210.197,-14.5,-4.0,-3.5,-4.2,-0.2,0.3,-1.0,,0.31,S-Sep. 2015,-8.1,,0.38,L-Nov. 2014,-9.0
4,Other motor fuels(5),0.055,245.509,212.730,205.669,210.851,204.294,209.609,210.588,206.063,194.327,184.485,181.393,179.368,170.851,252.636,218.563,208.727,207.151,200.585,207.198,209.601,205.484,193.700,181.692,180.326,180.047,175.811,-30.4,-1.7,-1.1,-4.7,-0.8,-0.2,-2.4,-0.001,0.12,S-Sep. 2015,-6.2,-0.023,0.26,L-Aug. 2015,-30.1
2,Energy services(11),3.630,199.592,201.594,200.685,197.727,196.502,197.083,204.843,203.674,203.246,201.575,194.713,191.941,190.918,204.204,203.991,203.645,200.647,199.553,197.631,198.117,196.852,197.785,196.954,197.293,197.032,195.483,-4.3,-3.4,-1.4,-0.5,0.2,-0.1,-0.8,-0.029,0.28,S-May 2015,-1.0,-0.166,0.30,S-Jan. 2010,-4.7
3,Electricity(11),2.883,204.275,208.172,208.696,205.894,206.179,207.683,217.468,216.406,215.786,214.132,205.604,202.479,201.787,210.489,212.290,213.009,210.592,210.594,208.028,208.521,207.596,208.198,207.253,208.089,208.785,207.925,-1.2,-4.0,-1.5,-0.3,0.4,0.3,-0.4,-0.012,0.35,S-Sep. 2015,-0.5,-0.036,0.38,S-Oct. 2012,-1.2
3,Utility (piped) gas service(11),0.747,182.908,179.184,173.978,170.592,164.839,162.639,164.205,162.733,162.885,161.189,159.422,157.750,155.746,182.644,176.376,172.833,168.125,163.750,163.789,164.248,161.980,163.895,163.418,162.257,159.121,155.520,-14.9,-1.1,-1.0,-1.3,-0.7,-1.9,-2.3,-0.017,0.28,S-Apr. 2015,-2.6,-0.130,0.49,S-May 2015,-15.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,78.594,238.775,239.248,240.083,241.067,241.802,242.119,242.354,242.436,242.651,243.359,243.985,244.075,243.779,239.445,239.871,240.247,240.793,241.409,241.760,242.193,242.513,242.693,243.206,243.698,244.135,244.446,2.1,0.3,0.0,-0.1,0.2,0.2,0.1,0.100,0.04,S-Aug. 2015,0.1,1.628,0.10,L-Jul. 2012,2.1
2,Commodities less food and energy commodities,19.268,145.127,144.865,145.761,146.887,147.303,147.014,146.444,145.722,145.808,146.500,146.504,145.624,144.522,146.034,145.863,146.167,146.565,146.643,146.483,146.306,146.101,145.982,146.018,145.819,145.588,145.412,-0.4,0.0,-0.6,-0.8,-0.1,-0.2,-0.1,-0.023,0.09,L-Oct. 2015,-0.1,-0.081,0.24,L-Jun. 2015,-0.4
3,Household furnishings and supplies(12),3.274,93.468,93.524,93.688,93.849,94.269,93.991,93.775,93.325,92.701,92.992,92.997,92.548,92.519,93.855,93.568,93.490,93.613,94.108,93.734,93.478,93.276,92.860,93.234,93.094,92.809,92.903,-1.0,0.0,-0.5,0.0,-0.2,-0.3,0.1,0.003,0.16,L-Sep. 2015,0.4,-0.034,0.30,L-Sep. 2015,-1.0
4,Window and floor coverings and other linens(4)(5),0.259,61.338,61.987,61.756,61.090,61.532,61.091,61.531,61.135,60.385,60.570,60.109,60.288,61.043,61.338,61.987,61.756,61.090,61.532,61.091,61.531,61.135,60.385,60.570,60.109,60.288,61.043,-0.5,-0.8,0.3,1.3,-0.8,0.3,1.3,0.003,0.56,L-Jan. 2014,1.5,-0.001,1.12,L-Dec. 2011,0.3
5,Floor coverings(4)(5),0.047,107.817,108.670,108.478,108.412,108.980,108.686,109.241,109.267,108.264,107.553,108.369,108.247,108.808,107.817,108.670,108.478,108.412,108.980,108.686,109.241,109.267,108.264,107.553,108.369,108.247,108.808,0.9,0.8,-0.1,0.5,0.8,-0.1,0.5,0.000,0.41,L-Oct. 2015,0.8,0.000,1.00,L-Jun. 2015,1.1
5,Window coverings(4)(5),0.049,72.199,70.957,70.770,68.808,70.522,68.954,67.971,67.645,66.720,66.867,66.360,66.982,69.291,72.199,70.957,70.770,68.808,70.522,68.954,67.971,67.645,66.720,66.867,66.360,66.982,69.291,-4.0,-0.8,0.9,3.4,-0.8,0.9,3.4,0.002,0.50,L-Nov. 2014,3.4,-0.002,1.32,L-Apr. 2015,-3.8
5,Other linens(4)(5),0.163,48.044,49.019,48.792,48.384,48.500,48.318,49.013,48.581,47.964,48.254,47.681,47.788,48.171,48.044,49.019,48.792,48.384,48.500,48.318,49.013,48.581,47.964,48.254,47.681,47.788,48.171,0.3,-1.2,0.2,0.8,-1.2,0.2,0.8,0.001,0.83,L-Jun. 2015,1.4,0.000,1.68,L-Feb. 2001,0.7
4,Furniture and bedding(4),0.754,114.983,114.451,113.972,114.966,116.506,115.645,115.679,114.991,113.508,114.085,114.028,113.993,114.081,114.983,114.451,113.972,114.966,116.506,115.645,115.679,114.991,113.508,114.085,114.028,113.993,114.081,-0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.001,0.31,L-Sep. 2015,0.5,-0.006,0.70,S-Aug. 2015,-0.9
5,Bedroom furniture(4),0.264,131.275,129.445,127.863,130.160,132.416,132.257,132.275,130.356,129.764,130.413,130.279,131.052,131.815,131.275,129.445,127.863,130.160,132.416,132.257,132.275,130.356,129.764,130.413,130.279,131.052,131.815,0.4,-0.1,0.6,0.6,-0.1,0.6,0.6,0.002,0.47,–,–,0.001,1.13,L-Jan. 2014,0.5
5,"Living room, kitchen, and dining room furniture(4)(5)",0.353,87.322,87.410,86.957,86.798,88.161,87.570,87.686,87.579,85.681,86.022,86.200,85.767,85.334,87.322,87.410,86.957,86.798,88.161,87.570,87.686,87.579,85.681,86.022,86.200,85.767,85.334,-2.3,0.2,-0.5,-0.5,0.2,-0.5,-0.5,-0.002,0.50,–,–,-0.008,1.16,S-Nov. 2014,-3.0
5,Other furniture(5),0.127,74.289,74.201,75.321,76.784,76.749,75.046,74.861,74.789,74.376,75.010,74.515,74.501,74.980,74.642,74.525,75.151,75.637,75.912,74.243,74.340,74.556,74.751,76.183,75.449,75.009,75.336,0.9,-0.7,0.0,0.6,-1.0,-0.6,0.4,0.001,0.61,L-Sep. 2015,1.9,0.001,1.75,L-Sep. 2015,1.6
6,Infants' furniture(4)(8)(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Appliances(5),0.258,79.679,80.657,80.778,80.421,80.577,79.955,79.934,79.015,78.577,78.941,78.515,76.943,76.952,80.386,80.433,80.166,79.871,80.152,79.986,79.932,79.110,78.941,78.975,78.543,77.493,77.636,-3.4,-0.5,-2.0,0.0,-0.5,-1.3,0.2,0.000,0.46,L-Apr. 2015,0.4,-0.009,0.92,L-Jun. 2015,-2.6
5,Major appliances(5),0.138,88.705,89.976,90.152,89.935,89.962,88.868,88.661,86.812,86.755,88.110,87.030,84.454,85.087,89.759,89.412,89.227,88.716,89.150,88.853,88.662,87.066,87.585,88.338,87.046,85.669,86.098,-4.1,-1.2,-3.0,0.7,-1.5,-1.6,0.5,0.001,0.67,L-Sep. 2015,0.9,-0.006,1.24,L-Sep. 2015,-3.9
6,Laundry equipment(6),,99.811,100.748,101.992,102.911,102.459,101.027,100.936,97.919,97.928,100.020,99.732,96.468,95.569,100.947,100.933,101.155,101.648,101.429,100.880,101.028,98.142,98.803,100.112,99.810,97.081,96.656,-4.3,-0.3,-3.3,-0.9,-0.3,-2.7,-0.4,,0.95,L-Oct. 2015,-0.3,,1.34,S-Aug. 2015,-4.4
5,Other appliances(4)(5),0.116,67.795,68.449,68.518,68.034,68.296,68.151,68.305,68.280,67.506,66.924,67.130,66.591,66.022,67.795,68.449,68.518,68.034,68.296,68.151,68.305,68.280,67.506,66.924,67.130,66.591,66.022,-2.6,0.3,-0.8,-0.9,0.3,-0.8,-0.9,-0.001,0.66,S-Sep. 2015,-0.9,-0.003,1.22,L-Aug. 2015,-2.0
4,Other household equipment and furnishings(5),0.465,59.145,59.468,59.790,59.576,59.627,59.573,59.149,58.890,58.613,59.068,59.263,58.004,57.657,59.639,59.475,59.367,59.562,59.681,59.282,58.791,58.506,58.635,59.368,59.507,58.344,58.139,-2.5,0.3,-2.1,-0.6,0.2,-2.0,-0.4,-0.002,0.51,L-Oct. 2015,0.2,-0.012,0.97,L-Oct. 2015,-2.4
5,"Clocks, lamps, and decorator items(4)",0.243,47.754,48.094,48.006,47.738,47.890,47.599,47.147,47.232,46.675,46.867,47.058,45.567,45.607,47.754,48.094,48.006,47.738,47.890,47.599,47.147,47.232,46.675,46.867,47.058,45.567,45.607,-4.5,0.4,-3.2,0.1,0.4,-3.2,0.1,0.000,0.88,L-Oct. 2015,0.4,-0.012,1.78,L-Sep. 2015,-4.4
5,Indoor plants and flowers(13),0.108,127.435,127.400,129.991,128.647,128.007,129.270,129.208,126.298,125.848,128.801,130.112,130.442,129.579,127.911,128.118,128.375,126.941,127.183,127.972,128.656,126.554,126.973,130.044,131.262,131.540,130.063,1.7,1.0,0.3,-0.7,0.9,0.2,-1.1,-0.001,0.50,S-Jul. 2015,-1.6,0.002,1.42,S-Aug. 2015,0.4
5,Dishes and flatware(4)(5),0.043,52.681,54.467,55.192,55.420,56.025,55.910,55.162,55.147,56.576,57.150,57.069,55.544,54.398,52.681,54.467,55.192,55.420,56.025,55.910,55.162,55.147,56.576,57.150,57.069,55.544,54.398,3.3,-0.1,-2.7,-2.1,-0.1,-2.7,-2.1,-0.001,1.23,L-Oct. 2015,-0.1,0.001,2.60,L-May 2015,3.8
5,Nonelectric cookware and tableware(5),0.071,91.257,90.524,90.943,91.757,91.329,91.519,91.078,90.952,90.965,90.614,90.013,88.456,86.731,92.217,90.852,90.798,91.772,91.157,91.188,90.602,90.580,90.898,90.333,90.039,88.920,87.644,-5.0,-0.7,-1.7,-2.0,-0.3,-1.2,-1.4,-0.001,0.42,S-Jan. 2015,-1.5,-0.004,1.20,S-Aug. 2014,-5.5
4,"Tools, hardware, outdoor equipment and supplies(5)",0.700,90.985,90.977,91.388,91.450,91.704,91.874,91.521,90.968,90.508,90.624,91.074,90.632,90.253,91.648,91.115,91.098,91.190,91.187,91.356,91.228,90.830,90.547,90.816,91.513,91.183,90.910,-0.8,0.5,-0.5,-0.4,0.8,-0.4,-0.3,-0.002,0.25,L-Oct. 2015,0.8,-0.006,0.69,S-Feb. 2015,-0.9
5,"Tools, hardware and supplies(4)(5)",0.184,100.822,100.851,101.075,100.913,100.809,100.756,100.393,99.843,99.672,99.541,99.818,98.844,98.344,100.822,100.851,101.075,100.913,100.809,100.756,100.393,99.843,99.672,99.541,99.818,98.844,98.344,-2.5,0.3,-1.0,-0.5,0.3,-1.0,-0.5,-0.001,0.39,L-Oct. 2015,0.3,-0.005,1.14,S-Jul. 2010,-4.5
5,Outdoor equipment and supplies(5),0.365,86.365,86.330,86.817,86.962,87.370,87.647,87.290,86.738,86.171,86.381,86.882,86.680,86.357,87.115,86.391,86.493,86.623,86.780,86.961,86.928,86.482,86.237,86.889,87.532,87.234,87.107,0.0,0.6,-0.2,-0.4,0.7,-0.3,-0.1,-0.001,0.32,L-Oct. 2015,0.7,0.000,0.82,S-Aug. 2015,-0.4
4,Housekeeping supplies(4),0.838,186.667,185.978,186.827,187.802,187.783,187.551,186.758,186.704,186.305,186.285,186.046,186.573,186.760,186.667,185.978,186.827,187.802,187.783,187.551,186.758,186.704,186.305,186.285,186.046,186.573,186.760,0.0,-0.1,0.3,0.1,-0.1,0.3,0.1,0.001,0.26,S-Oct. 2015,-0.1,0.000,0.45,L-Sep. 2015,0.0
5,Household cleaning products(5),0.331,119.232,118.204,118.788,119.520,119.438,119.751,118.943,119.029,118.479,118.776,118.490,118.597,119.282,118.736,117.898,118.202,119.045,119.687,119.937,118.999,119.529,119.119,119.323,118.546,118.362,118.785,0.0,-0.2,0.1,0.6,-0.7,-0.2,0.4,0.001,0.45,L-Jul. 2015,0.4,0.000,0.73,L-Oct. 2015,0.0
5,Household paper products(4)(5),0.246,168.823,167.890,169.315,169.413,170.170,169.339,168.786,169.049,168.656,169.183,168.943,169.704,169.593,168.823,167.890,169.315,169.413,170.170,169.339,168.786,169.049,168.656,169.183,168.943,169.704,169.593,0.5,-0.1,0.5,-0.1,-0.1,0.5,-0.1,0.000,0.43,S-Oct. 2015,-0.1,0.001,0.95,L-Aug. 2014,0.5
5,Miscellaneous household products(4)(5),0.260,118.675,119.191,119.244,120.244,119.807,119.482,119.254,118.859,119.004,118.236,118.268,118.708,118.291,118.675,119.191,119.244,120.244,119.807,119.482,119.254,118.859,119.004,118.236,118.268,118.708,118.291,-0.3,0.0,0.4,-0.4,0.0,0.4,-0.4,-0.001,0.41,S-Sep. 2015,-0.6,-0.001,0.87,L-Apr. 2015,-0.2
3,Apparel,3.390,123.942,122.527,124.457,128.245,128.593,127.083,124.954,122.607,124.547,128.540,129.446,127.039,122.792,125.643,125.965,126.336,126.996,126.563,125.964,125.776,126.151,126.545,126.175,125.173,124.775,124.482,-0.9,0.7,-1.9,-3.3,-0.8,-0.3,-0.2,-0.008,0.41,L-Aug. 2015,0.3,-0.031,1.10,L-Aug. 2015,-0.9
4,Men's and boys' apparel,0.857,116.073,116.422,119.608,121.829,121.454,122.014,120.040,116.979,116.892,120.686,121.393,120.613,117.445,118.534,118.657,121.272,121.934,119.971,120.058,119.245,117.814,118.628,120.030,118.781,119.029,119.935,1.2,0.6,-0.6,-2.6,-1.0,0.2,0.8,0.006,0.74,L-Sep. 2015,1.2,0.010,1.58,L-Oct. 2013,2.2
5,Men's apparel,0.667,119.488,119.726,124.218,127.105,125.971,126.594,124.471,121.666,122.087,126.053,125.137,123.523,120.852,122.823,122.192,126.048,126.941,124.288,124.262,123.902,122.429,122.768,125.356,122.715,122.321,124.225,1.1,-0.7,-1.3,-2.2,-2.1,-0.3,1.6,0.010,0.80,L-Sep. 2015,2.1,0.007,1.68,L-Mar. 2015,1.1
6,"Men's suits, sport coats, and outerwear",0.105,107.041,108.185,112.964,115.343,111.473,114.970,113.799,111.910,115.744,116.421,114.847,109.473,102.792,110.685,111.991,114.388,114.447,109.341,111.717,113.272,114.468,117.876,113.302,113.409,108.080,106.293,-4.0,-1.4,-4.7,-6.1,0.1,-4.7,-1.7,-0.002,2.00,L-Oct. 2015,0.1,-0.004,4.45,–,–
6,Men's furnishings,0.187,152.544,150.084,153.367,158.949,159.214,159.124,156.585,153.078,153.551,151.329,151.720,155.739,156.833,155.303,151.440,153.220,160.584,159.041,158.279,155.555,152.884,153.260,151.284,150.431,153.850,159.670,2.8,0.3,2.6,0.7,-0.6,2.3,3.8,0.007,0.89,L-Mar. 2015,4.8,0.005,1.95,L-Nov. 2013,3.0
6,Men's shirts and sweaters(5),0.204,78.128,76.344,80.371,80.868,80.274,79.288,77.509,74.479,75.369,84.090,84.739,82.172,78.341,79.042,77.883,83.499,82.103,79.373,78.395,78.570,75.952,76.164,82.770,80.665,79.240,79.257,0.3,0.8,-3.0,-4.7,-2.5,-1.8,0.0,0.000,1.56,L-Sep. 2015,8.7,0.001,3.27,L-Oct. 2015,0.4
6,Men's pants and shorts,0.164,114.222,119.665,123.636,127.367,126.512,128.360,126.365,125.317,122.310,123.475,119.522,118.094,118.334,120.496,122.143,123.916,124.490,123.352,123.882,123.663,123.238,122.204,124.162,120.982,121.816,124.834,3.6,-3.2,-1.2,0.2,-2.6,0.7,2.5,0.004,1.57,L-Oct. 2013,9.4,0.006,2.93,L-Mar. 2015,5.7
5,Boys' apparel,0.190,102.442,103.126,102.193,102.297,104.278,104.624,103.166,99.395,97.744,100.905,106.605,108.420,103.801,102.132,104.280,102.857,102.009,103.646,103.852,103.301,101.044,100.971,101.052,103.945,105.822,103.486,1.3,5.6,1.7,-4.3,2.9,1.8,-2.2,-0.004,1.48,S-Jul. 2015,-2.2,0.002,3.15,S-Oct. 2015,0.6
4,Women's and girls' apparel,1.459,109.866,107.439,109.510,114.671,115.377,112.514,109.620,106.128,109.103,114.315,115.913,112.578,107.397,111.261,112.123,111.600,111.971,112.253,111.382,111.423,112.286,112.142,111.104,110.283,109.471,108.762,-2.2,1.4,-2.9,-4.6,-0.7,-0.7,-0.6,-0.009,0.73,L-Aug. 2015,-0.1,-0.032,2.28,L-Aug. 2015,-2.1
5,Women's apparel,1.232,112.640,109.688,111.943,118.093,118.834,116.064,113.265,109.325,112.248,117.819,119.579,115.931,110.148,114.878,114.912,114.116,114.940,115.235,114.258,114.653,115.474,115.089,114.624,114.217,113.195,112.336,-2.2,1.5,-3.1,-5.0,-0.4,-0.9,-0.8,-0.009,0.78,L-Oct. 2015,-0.4,-0.027,2.36,L-Jul. 2015,-1.9
6,Women's outerwear,0.117,117.620,112.412,107.531,106.777,108.406,104.149,97.751,97.182,106.686,119.399,126.826,118.059,110.278,109.089,112.671,110.366,106.387,109.176,110.741,113.336,116.212,112.249,109.587,110.474,104.896,102.280,-6.2,6.2,-6.9,-6.6,0.8,-5.0,-2.5,-0.003,2.43,L-Oct. 2015,0.8,-0.007,6.49,S-Aug. 2012,-14.1
6,Women's dresses,0.153,122.950,113.656,121.390,134.920,131.387,123.196,119.831,111.151,120.897,132.733,129.571,122.981,111.288,128.201,124.817,125.209,126.535,124.682,121.083,122.011,123.701,127.341,123.615,119.121,119.209,116.041,-9.5,-2.4,-5.1,-9.5,-3.6,0.1,-2.7,-0.004,2.38,S-Oct. 2015,-3.6,-0.015,11.82,S-Jun. 2010,-9.7
6,Women's suits and separates(5),0.573,78.825,76.461,79.451,85.163,86.814,84.751,81.785,77.950,79.589,83.686,85.214,82.933,77.620,82.022,81.030,80.949,81.883,83.052,82.630,82.213,82.537,82.174,80.999,81.904,81.252,80.768,-1.5,1.8,-2.7,-6.4,1.1,-0.8,-0.6,-0.003,0.97,L-Oct. 2015,1.1,-0.008,2.53,L-Oct. 2014,-1.5
6,"Women's underwear, nightwear, sportswear and accessories(5)",0.380,103.447,103.976,103.512,106.095,105.865,105.712,106.126,105.102,104.547,105.422,106.688,105.069,104.513,104.971,104.922,104.655,106.085,104.758,103.449,104.871,105.073,105.150,107.375,105.975,104.529,106.053,1.0,1.2,-1.5,-0.5,-1.3,-1.4,1.5,0.005,0.92,L-Sep. 2015,2.1,0.004,2.23,L-Sep. 2015,1.0
5,Girls' apparel,0.227,96.612,96.576,97.800,98.450,98.993,95.722,92.421,90.979,94.171,97.722,98.573,96.682,94.264,94.174,98.785,99.507,97.821,98.036,97.656,96.092,97.135,98.085,94.460,91.766,91.912,91.886,-2.4,0.9,-1.9,-2.5,-2.9,0.2,0.0,0.000,1.83,S-Oct. 2015,-2.9,-0.006,5.34,L-Aug. 2015,-0.1
4,Footwear,0.724,136.275,133.855,134.610,137.400,138.116,137.549,135.830,135.680,137.405,139.027,139.431,137.649,134.891,137.281,136.345,136.327,137.647,137.573,136.761,136.326,137.446,138.018,136.764,136.181,136.021,135.887,-1.0,0.3,-1.3,-2.0,-0.4,-0.1,-0.1,-0.001,0.73,–,–,-0.007,1.58,S-Jun. 2014,-1.2
5,Men's footwear(4),0.217,136.979,137.304,137.565,136.658,139.689,140.226,137.674,138.090,139.035,137.960,137.317,137.809,134.994,136.979,137.304,137.565,136.658,139.689,140.226,137.674,138.090,139.035,137.960,137.317,137.809,134.994,-1.4,-0.5,0.4,-2.0,-0.5,0.4,-2.0,-0.004,1.07,S-Dec. 2010,-2.5,-0.003,2.42,S-Oct. 2015,-1.4
5,Boys' and girls' footwear,0.175,152.718,147.543,146.938,151.653,151.114,153.305,151.152,149.745,151.198,151.308,153.281,151.841,148.685,150.975,148.311,148.253,152.016,150.882,153.815,152.380,152.595,153.299,149.767,150.612,148.750,146.989,-2.6,1.3,-0.9,-2.1,0.6,-1.2,-1.2,-0.002,1.10,–,–,-0.005,2.48,S-Aug. 2010,-3.6
5,Women's footwear,0.332,127.439,124.585,126.252,130.436,130.284,127.794,126.798,126.867,129.184,133.141,133.480,130.154,127.630,129.608,128.434,129.064,130.204,129.027,125.737,126.280,129.328,130.487,130.403,129.297,128.531,129.803,0.1,0.3,-2.5,-1.9,-0.8,-0.6,1.0,0.003,1.17,L-Jul. 2015,2.4,0.000,2.86,L-Sep. 2015,0.3
4,Infants' and toddlers' apparel,0.142,118.080,116.701,114.936,118.550,119.238,117.664,117.258,117.415,122.875,125.132,123.786,125.069,118.249,117.470,117.491,115.850,117.816,117.670,117.628,118.911,119.597,124.553,124.687,121.953,123.193,117.638,0.1,-1.1,1.0,-5.5,-2.2,1.0,-4.5,-0.006,0.98,S-EVER,–,0.000,2.06,S-May 2015,-0.4
4,Jewelry and watches(9),0.208,156.184,160.314,160.355,160.081,158.777,156.988,160.132,163.867,162.797,163.533,161.920,156.234,155.163,160.098,161.184,161.231,160.415,159.888,159.145,159.948,161.692,160.158,160.202,159.400,157.581,159.052,-0.7,-1.0,-3.5,-0.7,-0.5,-1.1,0.9,0.002,0.78,L-Jul. 2015,1.1,-0.001,1.91,L-Dec. 2013,-0.3
5,Watches(4)(9),0.047,119.730,122.792,124.181,123.227,122.991,122.505,123.852,124.150,124.520,122.521,124.274,122.608,120.634,119.730,122.792,124.181,123.227,122.991,122.505,123.852,124.150,124.520,122.521,124.274,122.608,120.634,0.8,1.4,-1.3,-1.6,1.4,-1.3,-1.6,-0.001,0.87,S-Sep. 2015,-1.6,0.000,2.38,S-Oct. 2015,-0.1
5,Jewelry(9),0.162,161.753,166.069,165.598,165.596,163.956,161.768,165.426,170.266,168.707,170.439,167.637,160.729,160.056,166.635,166.866,167.036,166.550,165.897,164.676,165.555,167.682,164.143,166.200,164.360,161.978,164.887,-1.0,-1.6,-4.1,-0.4,-1.1,-1.4,1.8,0.003,0.96,L-Aug. 2012,2.2,-0.002,2.38,L-Dec. 2013,-0.7
3,Transportation commodities less motor fuel(12),5.643,105.093,105.018,105.798,106.636,107.328,107.552,107.550,107.268,107.015,106.486,105.819,105.451,105.311,105.886,105.765,106.209,106.707,106.980,106.986,106.910,106.594,106.442,106.354,106.052,106.091,106.107,0.2,-0.6,-0.3,-0.1,-0.3,0.0,0.0,0.001,0.09,–,–,0.012,0.23,L-Jun. 2015,0.6
4,New vehicles,3.520,146.524,146.558,147.345,147.574,147.844,147.889,147.845,147.154,146.704,146.570,146.516,146.804,146.817,146.655,146.453,146.735,147.046,147.236,147.505,147.667,147.381,147.347,147.247,146.962,147.044,146.950,0.2,0.0,0.2,0.0,-0.2,0.1,-0.1,-0.002,0.14,S-Oct. 2015,-0.2,0.007,0.34,–,–
5,New cars and trucks(5)(6),,101.580,101.610,102.151,102.318,102.496,102.523,102.500,102.036,101.713,101.617,101.573,101.753,101.767,101.673,101.534,101.720,101.948,102.070,102.254,102.376,102.190,102.147,102.084,101.911,101.928,101.860,0.2,0.0,0.2,0.0,-0.2,0.0,-0.1,,0.12,S-Oct. 2015,-0.2,,0.32,–,–
6,New cars(6),,144.274,144.319,145.066,145.232,145.215,145.190,145.253,144.375,143.905,143.581,143.516,143.456,143.638,144.339,144.220,144.554,144.847,144.720,144.786,145.144,144.525,144.508,144.204,143.906,143.633,143.703,-0.4,0.0,0.0,0.1,-0.2,-0.2,0.0,,0.14,L-Aug. 2015,0.0,,0.35,L-Oct. 2015,-0.4
6,New trucks(14)(6),,154.410,154.385,155.169,155.567,156.063,156.163,156.060,155.581,155.086,155.096,155.035,155.571,155.519,154.658,154.029,154.307,154.647,155.194,155.690,155.883,155.928,155.961,156.042,155.781,156.041,155.768,0.7,0.0,0.3,0.0,-0.2,0.2,-0.2,,0.13,S-Oct. 2015,-0.2,,0.35,S-Oct. 2015,0.7
5,Used cars and trucks,1.588,141.957,141.461,143.390,147.023,149.788,150.713,150.970,151.119,150.908,148.520,145.821,143.247,142.474,145.499,145.292,146.695,148.510,149.425,148.807,148.267,147.376,146.751,146.416,145.982,145.817,146.028,0.4,-1.8,-1.8,-0.5,-0.3,-0.1,0.1,0.002,0.01,L-Apr. 2015,0.6,0.006,0.12,L-Feb. 2014,0.6
5,Motor vehicle parts and equipment(4),0.428,144.693,144.913,145.140,144.504,144.281,144.581,143.880,143.823,143.793,144.496,143.209,143.967,144.245,144.693,144.913,145.140,144.504,144.281,144.581,143.880,143.823,143.793,144.496,143.209,143.967,144.245,-0.3,-0.9,0.5,0.2,-0.9,0.5,0.2,0.001,0.21,S-Oct. 2015,-0.9,-0.001,0.42,S-Oct. 2015,-0.8
6,Tires(4),0.279,127.212,127.601,127.585,126.843,126.577,126.929,126.119,126.205,126.009,126.455,125.575,126.106,126.410,127.212,127.601,127.585,126.843,126.577,126.929,126.119,126.205,126.009,126.455,125.575,126.106,126.410,-0.6,-0.7,0.4,0.2,-0.7,0.4,0.2,0.001,0.29,S-Oct. 2015,-0.7,-0.002,0.58,S-Oct. 2015,-1.2
6,Vehicle accessories other than tires(4)(5),0.148,165.908,165.674,166.468,166.195,166.111,166.236,165.914,165.511,165.896,167.127,165.028,166.232,166.405,165.908,165.674,166.468,166.195,166.111,166.236,165.914,165.511,165.896,167.127,165.028,166.232,166.405,0.3,-1.3,0.7,0.1,-1.3,0.7,0.1,0.000,0.27,S-Oct. 2015,-1.3,0.000,0.51,S-Oct. 2015,-0.1
7,Vehicle parts and equipment other than tires(4)(6),,156.046,155.505,156.728,156.273,156.222,156.913,156.848,156.800,156.476,157.745,155.788,157.087,157.142,156.046,155.505,156.728,156.273,156.222,156.913,156.848,156.800,156.476,157.745,155.788,157.087,157.142,0.7,-1.2,0.8,0.0,-1.2,0.8,0.0,,0.24,S-Oct. 2015,-1.2,,0.66,S-Oct. 2015,0.3
7,"Motor oil, coolant, and fluids(4)(6)",,372.142,371.064,368.695,369.948,374.848,371.558,366.386,367.290,368.982,371.429,362.512,365.842,369.702,372.142,371.064,368.695,369.948,374.848,371.558,366.386,367.290,368.982,371.429,362.512,365.842,369.702,-0.7,-2.4,0.9,1.1,-2.4,0.9,1.1,,0.52,L-Apr. 2015,1.3,,0.81,L-Sep. 2015,0.9
3,Medical care commodities,1.786,349.750,349.980,353.484,353.995,354.339,354.647,354.524,355.235,356.334,355.746,355.894,356.286,355.030,351.480,350.492,352.842,353.063,353.289,354.579,354.655,354.972,355.992,355.376,356.150,357.200,356.786,1.5,0.0,0.1,-0.4,0.2,0.3,-0.1,-0.002,0.21,S-Sep. 2015,-0.2,0.027,0.64,S-Mar. 2014,1.3
4,Medicinal drugs(4)(12),1.712,114.134,114.289,115.452,115.638,115.732,115.815,115.793,116.055,116.435,116.244,116.287,116.436,116.026,114.134,114.289,115.452,115.638,115.732,115.815,115.793,116.055,116.435,116.244,116.287,116.436,116.026,1.7,0.0,0.1,-0.4,0.0,0.1,-0.4,-0.006,0.22,S-Dec. 2013,-1.0,0.028,0.66,S-Apr. 2014,1.7
