5,Fresh vegetables,0.479,314.786,314.669,317.645,315.829,326.701,325.269,321.096,320.276,320.435,320.044,324.064,321.617,325.818,312.157,302.936,309.798,312.677,328.670,330.162,324.950,325.669,326.715,324.082,325.225,320.968,323.098,3.5,1.3,-0.8,1.3,0.4,-1.3,0.7,0.003,0.55,L-Apr. 2017,5.1,0.017,0.85,L-Feb. 2016,5.3
6,Potatoes,0.076,323.004,332.772,337.684,332.092,332.868,342.532,343.647,351.767,352.146,346.636,345.027,323.967,324.840,343.677,333.336,338.439,335.755,337.062,338.852,337.823,339.255,336.525,336.818,345.861,342.149,345.630,0.6,-0.5,-6.1,0.3,2.7,-1.1,1.0,0.001,1.11,L-Oct. 2017,2.7,0.000,2.00,L-Oct. 2017,3.3
6,Lettuce,0.064,283.702,273.082,287.138,291.218,331.262,325.013,297.782,281.293,289.485,288.115,299.211,298.787,294.311,273.795,260.445,277.268,290.390,342.556,330.013,302.956,291.812,298.737,293.635,301.045,288.168,284.032,3.7,3.9,-0.1,-1.5,2.5,-4.3,-1.4,-0.001,1.38,L-Oct. 2017,2.5,0.002,2.05,S-Sep. 2017,2.6
6,Tomatoes(4),0.084,328.824,324.704,323.958,317.552,320.142,310.957,319.463,320.481,319.472,322.746,324.215,335.432,359.201,328.824,324.704,323.958,317.552,320.142,310.957,319.463,320.481,319.472,322.746,324.215,335.432,359.201,9.2,0.5,3.5,7.1,0.5,3.5,7.1,0.006,1.30,L-Jan. 2016,15.3,0.008,1.83,L-Feb. 2016,10.8
6,Other fresh vegetables,0.256,320.377,321.452,322.054,321.189,329.885,328.910,325.367,325.563,323.841,324.070,328.696,326.862,328.254,318.375,311.283,313.713,316.334,329.102,331.720,327.245,329.865,331.981,330.189,331.477,328.474,326.202,2.5,1.4,-0.6,0.4,0.4,-0.9,-0.7,-0.002,0.82,L-Oct. 2017,0.4,0.006,1.15,S-Aug. 2017,2.2
5,Processed fruits and vegetables(5),0.279,155.193,156.407,156.685,156.776,156.042,156.822,156.991,156.349,156.312,155.420,154.261,151.639,150.971,157.943,156.047,155.791,157.455,156.739,155.528,155.631,154.583,155.247,154.791,154.557,154.631,153.646,-2.7,-0.7,-1.7,-0.4,-0.2,0.0,-0.6,-0.002,0.45,S-Jul. 2017,-0.7,-0.008,0.68,S-EVER,–
6,Canned fruits and vegetables(5),0.144,159.139,159.891,160.710,160.241,158.996,159.918,159.396,158.727,159.613,158.486,156.015,153.843,152.621,162.205,159.695,159.683,160.643,159.840,158.500,157.917,156.989,158.086,158.023,155.899,157.658,155.562,-4.1,-1.6,-1.4,-0.8,-1.3,1.1,-1.3,-0.002,0.58,S-Oct. 2017,-1.3,-0.006,0.84,S-EVER,–
7,Canned fruits(5)(6),,156.161,157.086,158.356,158.038,157.901,158.458,158.189,156.870,157.382,156.847,154.852,151.865,151.530,159.126,156.742,157.589,157.968,159.048,157.059,157.040,155.074,155.942,156.818,154.830,154.827,154.407,-3.0,-1.3,-1.9,-0.2,-1.3,0.0,-0.3,,0.77,S-Oct. 2017,-1.3,,1.16,S-Jun. 2004,-3.6
7,Canned vegetables(5)(6),,166.277,167.038,167.207,166.754,165.120,165.965,165.442,165.237,166.479,164.842,161.904,160.540,158.515,169.702,166.980,165.850,167.313,165.080,164.328,163.833,163.574,164.601,164.578,162.116,165.165,161.779,-4.7,-1.8,-0.8,-1.3,-1.5,1.9,-2.1,,0.80,S-Oct. 2015,-2.9,,0.98,S-EVER,–
6,Frozen fruits and vegetables(5),0.083,146.034,147.600,147.662,148.344,149.478,149.852,151.437,150.469,150.392,148.321,149.062,145.368,145.825,148.627,147.489,147.612,149.213,150.089,148.935,150.138,148.724,149.148,146.839,149.515,147.621,148.413,-0.1,0.5,-2.5,0.3,1.8,-1.3,0.5,0.000,0.93,L-Oct. 2017,1.8,0.000,1.49,L-Oct. 2017,0.3
7,Frozen vegetables(6),,199.509,202.583,202.286,202.451,204.247,205.478,207.903,206.259,205.277,202.325,204.867,198.355,198.629,203.992,201.904,202.647,204.065,204.706,203.955,205.507,202.948,202.885,200.009,205.919,203.018,203.093,-0.4,1.3,-3.2,0.1,3.0,-1.4,0.0,,1.27,L-Oct. 2017,3.0,,1.38,L-Oct. 2017,1.2
6,Other processed fruits and vegetables including dried(5),0.051,158.367,160.272,159.394,160.045,157.550,158.619,158.305,158.307,155.730,157.537,156.823,154.801,153.768,160.308,159.162,157.159,160.756,157.564,158.289,157.116,157.436,156.100,157.603,157.397,156.932,155.653,-2.9,-0.5,-1.3,-0.7,-0.1,-0.3,-0.8,0.000,0.81,S-Aug. 2017,-0.8,-0.002,1.57,S-Jul. 2017,-3.1
7,"Dried beans, peas, and lentils(4)(5)(6)",,197.172,194.810,195.573,196.591,196.700,196.987,194.050,194.839,194.599,194.195,194.075,193.364,194.163,197.172,194.810,195.573,196.591,196.700,196.987,194.050,194.839,194.599,194.195,194.075,193.364,194.163,-1.5,-0.1,-0.4,0.4,-0.1,-0.4,0.4,,0.82,L-Jul. 2017,0.4,,1.49,L-Nov. 2016,-1.5
3,Nonalcoholic beverages and beverage materials,0.930,165.965,167.074,169.451,168.455,168.354,168.555,167.242,167.085,166.822,167.429,167.990,166.271,166.006,166.366,165.820,168.308,168.127,167.574,169.411,168.365,167.793,167.041,167.664,167.605,166.638,166.407,0.0,0.3,-1.0,-0.2,0.0,-0.6,-0.1,-0.001,0.34,L-Oct. 2017,0.0,0.000,0.44,–,–
4,Juices and nonalcoholic drinks(5),0.658,128.100,128.622,130.494,129.775,129.447,129.394,128.518,128.212,128.694,129.119,129.465,128.475,127.554,128.211,127.558,129.546,129.367,128.815,130.077,129.272,128.989,129.218,129.507,129.031,128.711,127.664,-0.4,0.3,-0.8,-0.7,-0.4,-0.2,-0.8,-0.005,0.42,S-May 2013,-1.1,-0.003,0.56,S-Apr. 2017,-0.4
5,Carbonated drinks,0.261,158.624,160.930,164.325,163.157,162.356,163.032,161.610,160.274,161.128,162.315,163.480,159.118,157.700,160.782,159.110,162.382,161.490,162.066,163.731,162.536,160.738,161.510,162.336,162.855,160.785,159.845,-0.6,0.7,-2.7,-0.9,0.3,-1.3,-0.6,-0.002,0.75,L-Oct. 2017,0.3,-0.002,0.93,S-Apr. 2017,-0.9
5,Frozen noncarbonated juices and drinks(4)(5),0.011,178.861,177.187,180.541,181.544,180.277,176.678,179.087,186.064,186.050,179.034,179.447,178.029,181.124,178.861,177.187,180.541,181.544,180.277,176.678,179.087,186.064,186.050,179.034,179.447,178.029,181.124,1.3,0.2,-0.8,1.7,0.2,-0.8,1.7,0.000,0.58,L-Jul. 2017,3.9,0.000,0.92,L-Oct. 2017,1.7
5,Nonfrozen noncarbonated juices and drinks(5),0.386,117.802,117.494,118.663,118.104,118.014,117.660,116.956,117.018,117.344,117.545,117.495,118.155,117.368,116.910,116.542,117.988,118.168,117.576,118.659,117.708,118.105,117.966,117.927,117.281,117.446,116.479,-0.4,0.0,0.6,-0.7,-0.5,0.1,-0.8,-0.003,0.50,S-Jun. 2017,-0.8,-0.001,0.76,S-Jan. 2017,-1.0
4,Beverage materials including coffee and tea(5),0.273,116.406,117.912,119.497,118.690,119.167,119.761,118.541,118.833,117.156,117.675,118.259,116.319,117.696,117.203,117.270,119.002,118.598,118.818,119.967,119.074,118.742,116.640,117.731,118.458,116.735,118.501,1.1,0.5,-1.6,1.2,0.6,-1.5,1.5,0.004,0.51,L-Feb. 2017,1.5,0.003,0.72,L-Jul. 2015,1.5
5,Coffee,0.169,193.557,197.848,199.984,200.092,201.394,203.837,200.824,200.233,197.426,199.151,198.227,193.950,196.902,196.442,196.705,200.165,200.142,201.244,203.128,200.744,199.178,196.120,198.950,198.323,195.398,199.838,1.7,-0.5,-2.2,1.5,-0.3,-1.5,2.3,0.004,0.72,L-Apr. 2011,3.9,0.003,0.88,L-Jul. 2015,2.8
6,Roasted coffee(6),,201.867,206.886,209.167,209.507,209.857,213.478,210.230,209.987,205.573,207.071,206.678,201.246,204.555,205.825,205.618,209.334,209.095,209.674,212.353,210.396,208.794,203.699,206.396,207.065,203.405,208.566,1.3,-0.2,-2.6,1.6,0.3,-1.8,2.5,,0.96,L-Apr. 2011,3.7,,1.37,L-Aug. 2015,1.5
6,Instant coffee(4)(6),,194.307,198.027,199.995,197.889,202.802,199.198,198.811,197.107,197.549,194.093,195.236,192.335,194.604,194.307,198.027,199.995,197.889,202.802,199.198,198.811,197.107,197.549,194.093,195.236,192.335,194.604,0.2,0.6,-1.5,1.2,0.6,-1.5,1.2,,1.06,L-Apr. 2017,2.5,,1.26,L-Jul. 2017,0.9
5,Other beverage materials including tea(4)(5),0.104,129.127,128.863,131.160,128.697,128.674,127.757,127.469,128.960,127.118,126.761,129.462,128.449,129.257,129.127,128.863,131.160,128.697,128.674,127.757,127.469,128.960,127.118,126.761,129.462,128.449,129.257,0.1,2.1,-0.8,0.6,2.1,-0.8,0.6,0.001,0.65,L-Oct. 2017,2.1,0.000,0.97,L-Oct. 2017,1.5
3,Other food at home,1.956,208.301,208.804,208.914,210.002,210.668,210.630,210.119,210.624,209.905,210.159,209.528,209.624,209.401,209.185,209.600,208.719,210.077,210.387,210.275,209.602,209.686,209.483,210.000,209.643,210.583,210.290,0.5,-0.3,0.0,-0.1,-0.2,0.4,-0.1,-0.003,0.20,S-Oct. 2017,-0.2,0.010,0.29,S-Oct. 2017,0.3
4,Sugar and sweets(4),0.284,213.943,214.976,213.745,214.636,214.014,214.418,215.648,216.592,216.240,215.800,214.780,214.994,214.975,213.943,214.976,213.745,214.636,214.014,214.418,215.648,216.592,216.240,215.800,214.780,214.994,214.975,0.5,-0.5,0.1,0.0,-0.5,0.1,0.0,0.000,0.47,S-Oct. 2017,-0.5,0.001,0.74,–,–
5,Sugar and artificial sweeteners,0.048,180.166,187.509,186.465,184.713,184.111,188.596,190.196,190.796,190.595,191.588,188.715,183.998,183.875,185.760,186.466,184.822,185.795,183.157,187.229,189.349,189.569,188.175,189.753,188.622,188.567,189.584,2.1,-1.5,-2.5,-0.1,-0.6,0.0,0.5,0.000,0.71,L-Sep. 2017,0.8,0.001,1.13,L-Dec. 2015,3.1
5,Candy and chewing gum(4)(5),0.181,145.060,144.758,142.968,144.202,143.741,143.280,144.109,144.924,144.943,144.316,143.893,144.823,145.607,145.060,144.758,142.968,144.202,143.741,143.280,144.109,144.924,144.943,144.316,143.893,144.823,145.607,0.4,-0.3,0.6,0.5,-0.3,0.6,0.5,0.001,0.68,S-Oct. 2017,-0.3,0.001,1.01,L-Jun. 2016,0.4
5,Other sweets(5),0.055,154.077,153.622,156.113,156.365,156.111,155.966,156.452,156.660,155.424,155.269,155.065,156.031,153.280,155.303,152.533,155.188,156.207,155.323,155.703,155.956,156.329,155.890,155.343,155.417,157.936,154.499,-0.5,-0.1,0.6,-1.8,0.0,1.6,-2.2,-0.001,0.67,S-Apr. 2000,-3.9,0.000,1.32,S-Sep. 2016,-2.0
4,Fats and oils,0.229,223.004,224.516,226.134,227.109,226.858,228.485,227.858,230.603,228.973,229.868,229.835,225.967,226.371,223.891,223.479,225.213,227.225,227.998,229.294,228.915,230.837,228.423,228.336,227.679,227.844,227.271,1.5,0.0,-1.7,0.2,-0.3,0.1,-0.3,-0.001,0.42,S-Oct. 2017,-0.3,0.003,0.69,S-Oct. 2017,1.5
5,Butter and margarine(5),0.067,195.422,202.262,202.728,203.560,202.037,204.583,202.801,207.760,210.098,209.170,207.382,202.331,202.276,196.273,200.196,202.619,205.251,205.571,206.733,204.928,208.089,208.090,205.363,203.422,203.329,203.155,3.5,-0.9,-2.4,0.0,-0.9,0.0,-0.1,0.000,0.81,S-Oct. 2017,-0.9,0.002,1.16,L-May 2017,4.2
6,Butter(6),,224.015,236.434,233.948,237.697,233.797,238.565,236.344,244.500,249.213,248.690,244.848,242.644,238.230,224.822,233.593,235.024,240.399,240.284,243.342,240.414,244.784,246.533,241.660,236.933,242.425,239.089,6.3,-1.5,-0.9,-1.8,-2.0,2.3,-1.4,,1.05,S-Oct. 2017,-2.0,,1.76,S-Oct. 2017,3.8
6,Margarine(6),,296.285,298.282,301.813,298.368,305.000,305.174,303.989,304.811,304.532,304.808,303.684,293.522,294.810,296.148,296.050,299.869,298.488,307.382,305.562,304.510,305.728,302.541,304.093,301.861,297.692,294.675,-0.5,-0.4,-3.3,0.4,-0.7,-1.4,-1.0,,0.89,L-Oct. 2017,-0.7,,1.89,S-Sep. 2015,-1.0
5,Salad dressing(5),0.054,129.464,128.638,129.849,130.436,127.580,129.230,128.021,131.660,129.031,129.649,129.612,126.445,127.947,128.165,128.405,128.707,130.248,127.273,130.217,129.898,132.588,129.836,129.091,128.004,127.346,126.664,-1.2,0.0,-2.4,1.2,-0.8,-0.5,-0.5,0.000,0.83,–,–,-0.001,1.60,S-Apr. 2017,-2.8
5,Other fats and oils including peanut butter(5),0.108,155.628,155.086,156.504,157.182,159.343,159.492,160.182,159.576,157.674,159.064,159.905,158.589,158.272,157.437,154.537,155.865,156.673,158.826,158.402,159.319,159.447,157.294,158.966,160.517,161.035,160.112,1.7,0.5,-0.8,-0.2,1.0,0.3,-0.6,-0.001,0.56,S-Aug. 2017,-1.4,0.002,0.73,S-Sep. 2017,1.5
6,Peanut butter(4)(5)(6),,155.940,152.853,153.651,155.154,156.482,157.740,156.390,156.669,151.861,157.522,158.108,156.816,150.528,155.940,152.853,153.651,155.154,156.482,157.740,156.390,156.669,151.861,157.522,158.108,156.816,150.528,-3.5,0.4,-0.8,-4.0,0.4,-0.8,-4.0,,0.93,S-Nov. 2016,-4.4,,1.24,S-Jun. 2016,-3.5
5,Other foods,1.443,223.068,223.347,223.505,224.746,225.880,225.484,224.590,224.695,223.981,224.299,223.598,224.303,223.920,224.211,224.666,223.366,224.836,225.292,224.841,223.673,223.297,223.456,224.310,224.104,225.399,225.068,0.4,-0.3,0.3,-0.2,-0.1,0.6,-0.1,-0.002,0.25,S-Oct. 2017,-0.1,0.006,0.35,S-Oct. 2017,0.1
6,Soups,0.091,239.686,240.672,240.471,246.728,247.590,254.128,253.329,253.673,248.632,249.212,242.356,242.409,241.186,250.036,249.632,246.347,245.890,241.712,245.279,242.014,243.452,243.216,251.750,249.939,250.710,251.600,0.6,-2.8,0.0,-0.5,-0.7,0.3,0.4,0.000,0.95,L-Sep. 2017,3.5,0.001,1.35,S-Jun. 2017,-0.4
6,Frozen and freeze dried prepared foods(4),0.254,169.675,166.034,167.437,166.749,169.533,169.673,168.058,169.368,167.012,166.742,167.435,168.199,168.459,169.675,166.034,167.437,166.749,169.533,169.673,168.058,169.368,167.012,166.742,167.435,168.199,168.459,-0.7,0.4,0.5,0.2,0.4,0.5,0.2,0.000,0.60,S-Sep. 2017,-0.2,-0.002,0.74,S-Oct. 2017,-1.2
6,Snacks(4),0.329,249.405,250.968,249.815,253.425,254.475,252.379,250.644,248.967,252.565,250.988,252.132,254.010,250.755,249.405,250.968,249.815,253.425,254.475,252.379,250.644,248.967,252.565,250.988,252.132,254.010,250.755,0.5,0.5,0.7,-1.3,0.5,0.7,-1.3,-0.004,0.66,S-Nov. 2013,-1.7,0.002,0.73,S-Oct. 2017,0.0
6,"Spices, seasonings, condiments, sauces",0.278,233.682,241.006,240.415,240.737,240.292,239.119,238.641,239.717,240.519,241.697,238.813,236.714,237.141,237.857,240.108,238.337,240.012,240.323,239.169,238.803,238.349,238.907,239.606,239.000,240.820,241.377,1.5,-1.2,-0.9,0.2,-0.3,0.8,0.2,0.001,0.55,S-Oct. 2017,-0.3,0.004,0.86,L-Apr. 2016,2.6
7,Salt and other seasonings and spices(5)(6),,148.891,151.976,151.880,152.203,152.548,153.447,153.262,153.477,153.582,154.197,151.075,147.332,149.053,151.674,150.671,149.588,151.775,152.106,153.088,153.653,153.421,152.797,153.413,152.169,149.407,151.840,0.1,-2.0,-2.5,1.2,-0.8,-1.8,1.6,,0.81,L-Dec. 2016,1.8,,1.54,S-Apr. 2017,-1.0
7,"Olives, pickles, relishes(4)(5)(6)",,130.974,137.629,134.230,139.094,134.758,133.648,131.829,136.005,135.346,137.624,139.427,136.757,136.383,130.974,137.629,134.230,139.094,134.758,133.648,131.829,136.005,135.346,137.624,139.427,136.757,136.383,4.1,1.3,-1.9,-0.3,1.3,-1.9,-0.3,,1.20,L-Oct. 2017,1.3,,1.96,–,–
7,Sauces and gravies(5)(6),,135.333,138.255,137.676,137.275,136.956,134.224,134.162,135.768,137.484,137.858,137.610,138.340,139.254,136.598,137.456,136.795,136.426,136.619,135.141,135.167,135.067,136.978,136.987,137.506,140.257,140.555,2.9,-0.2,0.5,0.7,0.4,2.0,0.2,,0.81,S-Sep. 2017,0.0,,1.25,L-Nov. 2015,3.0
7,Other condiments(6),,263.684,274.381,280.831,278.928,279.845,283.809,281.413,283.099,281.880,279.602,272.366,270.968,268.969,273.342,272.997,279.912,280.804,276.341,280.679,278.252,280.471,276.374,278.991,274.706,277.705,278.820,2.0,-2.6,-0.5,-0.7,-1.5,1.1,0.4,,0.80,S-Oct. 2017,-1.5,,1.49,L-Mar. 2017,2.5
6,Baby food(4)(5),0.055,156.954,159.088,158.869,157.670,158.718,158.034,158.870,158.599,158.564,158.556,158.071,157.439,157.518,156.954,159.088,158.869,157.670,158.718,158.034,158.870,158.599,158.564,158.556,158.071,157.439,157.518,0.4,-0.3,-0.4,0.1,-0.3,-0.4,0.1,0.000,0.64,L-Jun. 2017,0.5,0.000,1.36,L-Oct. 2017,1.0
6,Other miscellaneous foods(4)(5),0.436,132.488,131.139,131.514,132.131,132.607,132.340,132.190,132.058,130.625,131.501,131.227,132.324,132.714,132.488,131.139,131.514,132.131,132.607,132.340,132.190,132.058,130.625,131.501,131.227,132.324,132.714,0.2,-0.2,0.8,0.3,-0.2,0.8,0.3,0.001,0.41,S-Oct. 2017,-0.2,0.001,0.54,–,–
7,Prepared salads(4)(7)(6),,128.250,127.277,127.464,128.945,127.928,125.544,124.350,126.216,125.418,125.541,127.947,128.533,129.643,128.250,127.277,127.464,128.945,127.928,125.544,124.350,126.216,125.418,125.541,127.947,128.533,129.643,1.1,1.9,0.5,0.9,1.9,0.5,0.9,,0.71,L-Oct. 2017,1.9,,1.20,L-Sep. 2017,2.5
2,Food away from home(4),5.805,265.104,266.079,266.626,267.055,267.652,268.128,268.225,268.649,269.522,270.353,270.658,271.152,271.811,265.104,266.079,266.626,267.055,267.652,268.128,268.225,268.649,269.522,270.353,270.658,271.152,271.811,2.5,0.1,0.2,0.2,0.1,0.2,0.2,0.014,0.04,–,–,0.147,0.12,L-Aug. 2016,2.8
3,Full service meals and snacks(4)(5),2.810,164.876,165.361,165.849,166.073,166.343,166.721,166.959,167.190,167.448,167.718,168.105,168.330,168.607,164.876,165.361,165.849,166.073,166.343,166.721,166.959,167.190,167.448,167.718,168.105,168.330,168.607,2.3,0.2,0.1,0.2,0.2,0.1,0.2,0.005,0.05,L-Oct. 2017,0.2,0.064,0.15,S-Sep. 2017,2.2
3,Limited service meals and snacks(4)(5),2.473,169.009,169.832,170.057,170.381,170.972,171.246,171.530,172.038,172.321,172.934,173.259,173.641,173.895,169.009,169.832,170.057,170.381,170.972,171.246,171.530,172.038,172.321,172.934,173.259,173.641,173.895,2.9,0.2,0.2,0.1,0.2,0.2,0.1,0.004,0.07,S-Feb. 2017,0.1,0.071,0.19,L-Jul. 2016,2.9
3,Food at employee sites and schools(5),0.194,172.372,173.004,172.843,172.850,173.023,173.025,167.094,164.940,172.774,175.993,171.643,171.549,176.279,171.142,172.001,172.436,172.713,172.763,173.350,168.708,167.798,174.280,175.243,170.519,170.129,175.021,2.3,-2.5,-0.1,2.8,-2.7,-0.2,2.9,0.006,0.15,L-Aug. 2017,3.9,0.005,1.39,L-Sep. 2017,2.4
4,Food at elementary and secondary schools(4)(8)(6),,143.948,143.907,143.794,143.775,143.819,143.816,138.592,,143.069,146.081,140.171,140.138,145.934,143.948,143.907,143.794,143.775,143.819,143.816,138.592,,143.069,146.081,140.171,140.138,145.934,1.4,-4.0,0.0,4.1,-4.0,0.0,4.1,,0.06,L-Sep. 2015,8.7,,2.33,L-Sep. 2017,1.6
3,Food from vending machines and mobile vendors(4)(5),0.083,153.031,153.249,153.557,153.874,153.802,154.170,154.046,154.808,154.971,155.411,155.697,156.783,156.749,153.031,153.249,153.557,153.874,153.802,154.170,154.046,154.808,154.971,155.411,155.697,156.783,156.749,2.4,0.2,0.7,0.0,0.2,0.7,0.0,0.000,0.17,S-Jun. 2017,-0.1,0.002,0.95,S-Oct. 2017,1.9
3,Other food away from home(4)(5),0.245,182.786,182.970,183.254,183.752,183.544,183.365,183.979,183.991,185.074,185.586,185.758,186.439,186.869,182.786,182.970,183.254,183.752,183.544,183.365,183.979,183.991,185.074,185.586,185.758,186.439,186.869,2.2,0.1,0.4,0.2,0.1,0.4,0.2,0.001,0.04,S-Oct. 2017,0.1,0.005,0.39,L-Apr. 2016,2.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Energy,7.462,193.306,199.608,198.195,198.597,202.869,203.132,204.646,202.554,205.894,215.711,207.290,209.383,206.598,201.148,209.138,207.102,200.478,202.761,197.250,194.187,193.964,199.477,211.550,209.469,217.636,215.121,6.9,-3.9,1.0,-1.3,-1.0,3.9,-1.2,-0.089,0.09,S-Jun. 2017,-1.6,0.484,0.13,S-Oct. 2017,6.4
2,Energy commodities,3.854,200.633,211.110,206.984,209.029,216.791,213.613,209.905,205.222,212.978,234.982,223.219,229.195,222.389,213.124,229.413,223.051,209.644,212.447,199.256,193.814,193.735,205.598,231.542,226.171,242.282,236.220,10.8,-5.0,2.7,-3.0,-2.3,7.1,-2.5,-0.102,0.15,S-Jun. 2017,-2.7,0.374,0.15,S-Oct. 2017,10.8
3,Fuel oil and other fuels,0.205,246.692,255.895,257.706,255.124,253.523,246.556,240.176,236.889,241.670,255.663,260.459,271.683,277.788,246.276,253.993,252.774,242.472,251.624,245.298,241.925,238.912,248.330,261.328,262.939,276.606,277.319,12.6,1.9,4.3,2.2,0.6,5.2,0.3,0.001,0.39,S-Jul. 2017,-1.2,0.024,0.98,S-Oct. 2017,11.1
4,Fuel oil(4),0.112,235.127,243.347,242.467,240.619,239.822,233.216,224.542,220.152,226.590,245.085,250.640,263.132,270.955,235.127,243.347,242.467,240.619,239.822,233.216,224.542,220.152,226.590,245.085,250.640,263.132,270.955,15.2,2.3,5.0,3.0,2.3,5.0,3.0,0.003,0.48,S-Oct. 2017,2.3,0.016,0.51,S-Oct. 2017,11.7
4,"Propane, kerosene, and firewood(9)",0.093,311.153,323.613,329.927,325.723,322.578,313.737,309.700,307.498,310.619,320.288,324.816,336.196,340.796,301.228,313.381,319.057,318.164,317.999,319.468,317.696,319.423,322.838,328.770,327.073,331.754,329.925,9.5,1.4,3.5,1.4,-0.5,1.4,-0.6,-0.001,0.63,S-Jun. 2017,-0.6,0.008,2.24,S-Aug. 2017,9.0
3,Motor fuel,3.649,196.831,207.280,202.912,205.155,213.288,210.313,206.760,202.051,209.881,232.076,219.640,225.322,217.972,209.819,226.372,219.823,206.383,208.867,195.465,189.972,190.030,201.910,228.241,222.589,238.681,232.354,10.7,-5.4,2.6,-3.3,-2.5,7.2,-2.7,-0.102,0.15,S-Jun. 2017,-2.8,0.350,0.15,S-Aug. 2017,10.3
4,Gasoline (all types),3.593,195.915,206.360,201.957,204.217,212.424,209.441,205.881,201.173,209.000,231.182,218.591,224.227,216.781,209.218,225.577,218.910,205.367,207.819,194.470,188.998,189.058,200.963,227.239,221.692,237.905,231.502,10.7,-5.4,2.6,-3.3,-2.4,7.3,-2.7,-0.102,0.16,S-Jun. 2017,-2.8,0.342,0.15,S-Aug. 2017,10.4
5,"Gasoline, unleaded regular(6)",,191.969,202.495,197.760,199.896,208.363,205.164,201.511,196.799,204.743,227.319,214.401,220.055,212.447,205.359,221.871,214.899,201.079,203.714,190.053,184.407,184.664,196.726,223.409,217.618,233.932,227.265,10.7,-5.7,2.6,-3.5,-2.6,7.5,-2.8,,0.65,S-Jun. 2017,-3.0,,0.96,S-Aug. 2017,10.5
5,"Gasoline, unleaded midgrade(10)(6)",,211.397,221.832,218.284,221.312,227.883,225.365,221.729,217.981,225.950,243.698,233.735,240.757,232.997,226.243,241.439,234.241,221.778,222.779,210.535,204.768,205.745,217.281,239.415,236.368,255.893,249.360,10.2,-4.1,3.0,-3.2,-1.3,8.3,-2.6,,0.63,S-Jun. 2017,-2.7,,1.21,S-Oct. 2017,9.8
5,"Gasoline, unleaded premium(6)",,207.005,215.958,214.214,216.981,223.065,221.740,219.289,214.804,220.999,239.538,229.845,234.427,228.883,222.108,234.504,227.706,215.589,219.743,208.226,203.662,200.388,212.274,236.602,234.469,249.983,245.583,10.6,-4.0,2.0,-2.4,-0.9,6.6,-1.8,,0.56,S-Jun. 2017,-2.2,,1.12,S-Oct. 2017,10.1
4,Other motor fuels(5),0.056,178.797,185.661,184.968,185.393,186.166,184.764,182.880,179.902,185.016,199.803,201.137,207.419,208.482,176.262,195.112,195.293,192.504,193.974,183.516,176.578,173.366,181.442,195.592,195.657,202.042,205.527,16.6,0.7,3.1,0.5,0.0,3.3,1.7,0.001,0.23,S-Oct. 2017,0.0,0.008,0.30,S-Oct. 2017,14.2
2,Energy services(11),3.608,195.079,197.767,198.820,197.709,198.915,202.401,208.852,209.084,208.454,207.339,201.661,200.225,201.066,198.929,199.531,201.441,200.851,202.751,204.160,203.181,202.815,202.647,202.315,203.212,204.330,205.011,3.1,-2.7,-0.7,0.4,0.4,0.6,0.3,0.012,0.08,S-Sep. 2017,-0.2,0.110,0.20,L-Jul. 2017,3.6
3,Electricity(11),2.802,203.146,205.230,206.416,205.692,206.671,210.541,218.865,219.696,219.078,218.117,210.424,208.111,208.406,208.556,208.503,210.176,209.864,211.098,211.816,210.646,211.546,211.605,211.630,212.629,213.761,213.956,2.6,-3.5,-1.1,0.1,0.5,0.5,0.1,0.003,0.09,S-Sep. 2017,0.0,0.072,0.24,L-Jul. 2017,2.6
3,Utility (piped) gas service(11),0.807,167.935,172.319,172.967,170.755,172.597,174.901,175.807,174.301,173.646,172.111,172.373,173.504,175.909,167.197,169.684,172.244,170.859,174.654,178.036,177.628,173.603,172.782,171.422,172.005,173.061,175.137,4.7,0.2,0.7,1.4,0.3,0.6,1.2,0.010,0.10,L-May 2017,1.9,0.038,0.21,L-Aug. 2017,5.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,78.938,249.134,250.083,251.143,251.290,251.642,251.835,252.014,251.936,252.460,252.941,253.638,253.492,253.558,250.013,250.783,251.299,250.993,251.172,251.329,251.627,251.914,252.540,252.860,253.428,253.724,254.426,1.8,0.3,-0.1,0.0,0.2,0.1,0.3,0.218,0.04,L-Jan. 2017,0.3,1.408,0.07,L-Oct. 2017,1.8
2,Commodities less food and energy commodities,18.647,143.668,144.365,145.140,145.527,145.665,145.119,144.577,143.915,143.895,144.108,144.273,143.295,142.647,144.904,145.549,145.532,145.053,144.811,144.426,144.296,144.165,143.980,143.649,143.725,143.571,143.863,-0.7,0.1,-0.7,-0.5,0.1,-0.1,0.2,0.038,0.08,L-Jan. 2017,0.4,-0.136,0.19,L-Jul. 2017,-0.6
3,Household furnishings and supplies(12),3.051,90.508,91.167,91.247,91.262,91.024,90.825,90.651,90.003,89.664,89.453,89.484,88.940,88.989,90.867,91.204,91.094,91.010,90.781,90.559,90.417,90.001,89.986,89.637,89.417,89.246,89.342,-1.7,0.0,-0.6,0.1,-0.2,-0.2,0.1,0.003,0.15,L-Jan. 2017,0.4,-0.053,0.34,L-Aug. 2017,-1.6
