6,Other fresh fruits(5),0.247,121.944,124.210,123.040,123.783,125.153,126.116,115.120,111.495,107.522,115.232,122.721,123.857,129.506,113.254,114.867,119.515,121.664,121.404,119.688,118.499,122.900,119.875,124.204,125.441,120.468,120.277,6.2,6.5,0.9,4.6,1.0,-4.0,-0.2,0.000,1.10,L-Oct. 2014,1.0,0.015,1.62,L-Oct. 2014,7.8
5,Fresh vegetables,0.484,315.671,320.341,317.901,311.292,310.791,312.707,318.271,315.597,310.658,310.876,316.229,321.200,330.043,316.455,310.932,310.199,305.194,308.416,316.512,323.413,320.010,316.646,313.168,317.442,323.256,330.864,4.6,1.7,1.6,2.8,1.4,1.8,2.4,0.011,0.70,L-May 2014,2.6,0.022,0.99,L-Nov. 2013,4.6
6,Potatoes,0.075,313.252,331.437,332.525,326.502,328.159,332.644,338.917,344.677,343.956,335.381,329.535,309.333,307.533,333.705,336.095,338.942,331.824,334.235,334.487,337.143,331.858,318.445,318.325,329.238,323.205,327.612,-1.8,-1.7,-6.1,-0.6,3.4,-1.8,1.4,0.001,1.29,L-Oct. 2014,3.4,-0.001,1.79,L-Jul. 2014,1.3
6,Lettuce,0.074,301.064,295.231,287.712,287.000,282.478,287.740,304.153,297.972,296.463,297.595,303.415,325.660,314.445,294.496,282.504,272.599,274.297,288.105,293.927,317.190,311.667,306.371,305.402,304.475,321.332,307.586,4.4,2.0,7.3,-3.4,-0.3,5.5,-4.3,-0.003,2.10,S-Dec. 2013,-4.6,0.003,2.67,L-Jun. 2014,4.6
6,Tomatoes(4),0.093,330.412,335.502,333.695,319.415,314.843,308.096,313.904,312.516,307.080,304.909,318.883,352.206,384.810,330.412,335.502,333.695,319.415,314.843,308.096,313.904,312.516,307.080,304.909,318.883,352.206,384.810,16.5,4.6,10.4,9.3,4.6,10.4,9.3,0.009,1.48,S-Oct. 2014,4.6,0.015,2.13,L-Apr. 2010,24.4
6,Other fresh vegetables,0.242,319.855,323.271,320.968,314.991,316.404,319.536,321.637,316.845,309.654,313.223,319.080,317.153,327.225,322.956,312.239,308.986,306.325,312.575,321.197,324.637,321.739,319.666,320.158,322.662,320.690,330.397,2.3,1.9,-0.6,3.2,0.8,-0.6,3.0,0.007,0.80,L-Apr. 2010,3.4,0.006,1.23,L-Nov. 2013,3.5
5,Processed fruits and vegetables(5),0.298,154.779,157.654,158.321,158.440,156.140,158.484,158.457,158.608,158.071,157.286,157.519,153.657,155.373,156.857,156.832,157.622,158.697,156.924,157.858,157.414,157.523,157.353,156.658,157.369,156.262,157.459,0.4,0.1,-2.5,1.1,0.5,-0.7,0.8,0.002,0.47,L-Nov. 2012,0.9,0.001,0.69,L-Oct. 2014,1.1
6,Canned fruits and vegetables(5),0.154,159.547,162.223,163.014,164.605,160.938,164.468,163.842,163.190,164.011,160.915,162.581,157.333,159.292,161.991,161.748,162.060,164.728,162.148,163.914,162.489,161.894,162.894,159.959,162.480,160.395,161.733,-0.2,1.0,-3.2,1.2,1.6,-1.3,0.8,0.001,0.77,L-Oct. 2014,1.6,0.000,1.12,L-Oct. 2014,1.7
7,Canned fruits(5)(6),,151.560,153.622,153.839,155.518,152.914,155.109,155.562,156.399,156.557,153.128,154.064,148.979,152.286,153.818,153.728,152.943,155.583,153.704,153.996,154.302,154.833,155.164,152.699,153.426,152.962,154.555,0.5,0.6,-3.3,2.2,0.5,-0.3,1.0,,0.91,L-Mar. 2014,1.7,,1.34,L-Mar. 2014,0.5
7,Canned vegetables(5)(6),,168.798,171.754,173.399,174.963,170.752,175.458,173.390,171.380,173.047,170.639,172.551,166.990,168.766,171.273,171.535,172.354,175.070,171.992,175.045,171.839,170.563,172.136,169.443,172.543,169.378,171.240,0.0,1.1,-3.2,1.1,1.8,-1.8,1.1,,0.88,L-Oct. 2014,1.8,,1.20,L-Oct. 2014,2.8
6,Frozen fruits and vegetables(5),0.087,143.679,146.683,147.002,145.580,146.300,147.087,147.392,149.584,146.356,148.939,146.432,144.286,145.799,145.587,145.765,146.623,146.227,147.265,146.035,146.525,148.426,145.362,148.575,146.977,145.872,147.736,1.5,-1.7,-1.5,1.0,-1.1,-0.8,1.3,0.001,0.86,L-Sep. 2014,2.2,0.001,1.17,L-Sep. 2012,3.0
7,Frozen vegetables(6),,197.121,201.435,201.543,199.645,201.688,202.938,203.046,207.244,201.680,205.423,201.220,196.173,198.928,201.227,200.728,201.851,201.008,203.269,200.823,200.027,204.169,199.243,204.909,202.743,199.057,203.073,0.9,-2.0,-2.5,1.4,-1.1,-1.8,2.0,,1.01,L-Sep. 2014,2.8,,1.45,L-Sep. 2012,2.6
6,Other processed fruits and vegetables including dried(5),0.057,159.050,162.225,163.133,161.815,158.190,159.890,160.941,159.854,160.135,160.016,160.936,158.015,159.390,160.926,161.985,162.553,162.266,159.010,159.625,159.643,158.808,159.207,159.458,160.760,160.101,161.270,0.2,0.6,-1.8,0.9,0.8,-0.4,0.7,0.000,0.80,L-Oct. 2014,0.8,0.000,1.16,L-Oct. 2014,0.8
7,"Dried beans, peas, and lentils(4)(5)(6)",,195.994,195.134,196.254,196.365,195.679,198.771,199.623,199.722,199.684,201.687,200.771,202.850,205.107,195.994,195.134,196.254,196.365,195.679,198.771,199.623,199.722,199.684,201.687,200.771,202.850,205.107,4.6,-0.5,1.0,1.1,-0.5,1.0,1.1,,1.05,L-May 2014,1.6,,2.11,S-Oct. 2014,3.1
3,Nonalcoholic beverages and beverage materials,0.953,165.767,167.039,165.980,165.703,165.387,164.640,164.700,165.211,165.613,166.080,167.350,167.511,166.978,166.168,165.760,165.243,164.941,164.695,165.360,165.401,166.146,165.824,166.178,167.198,168.081,167.381,0.7,0.8,0.1,-0.3,0.6,0.5,-0.4,-0.004,0.35,S-Jul. 2013,-0.4,0.007,0.47,S-Oct. 2014,0.6
4,Juices and nonalcoholic drinks(5),0.696,127.728,128.650,127.841,127.269,126.768,125.873,126.032,126.122,126.215,126.644,127.934,128.137,127.822,127.846,127.440,127.151,126.577,126.264,126.511,126.734,126.771,126.654,126.868,127.809,128.544,127.939,0.1,1.0,0.2,-0.2,0.7,0.6,-0.5,-0.003,0.45,S-Mar. 2014,-0.5,0.001,0.56,S-Sep. 2014,-0.4
5,Carbonated drinks,0.283,155.629,160.087,159.922,160.380,159.114,158.076,157.802,158.194,158.140,158.732,159.980,157.675,157.881,157.841,158.317,158.132,158.926,158.807,158.875,158.444,158.875,158.303,158.660,159.478,159.069,160.125,1.4,0.8,-1.4,0.1,0.5,-0.3,0.7,0.002,0.65,L-Apr. 2013,1.1,0.004,0.73,L-Sep. 2012,1.5
5,Frozen noncarbonated juices and drinks(4)(5),0.014,172.675,173.073,171.879,171.516,172.071,171.743,169.871,170.733,170.516,171.305,175.759,176.810,176.729,172.675,173.073,171.879,171.516,172.071,171.743,169.871,170.733,170.516,171.305,175.759,176.810,176.729,2.3,2.6,0.6,0.0,2.6,0.6,0.0,0.000,0.67,S-Aug. 2014,-0.1,0.000,1.37,L-May 2014,2.5
5,Nonfrozen noncarbonated juices and drinks(4)(5),0.399,118.896,118.001,116.814,115.659,115.511,114.630,115.076,114.992,115.176,115.534,116.842,118.370,117.754,118.896,118.001,116.814,115.659,115.511,114.630,115.076,114.992,115.176,115.534,116.842,118.370,117.754,-1.0,1.1,1.3,-0.5,1.1,1.3,-0.5,-0.002,0.69,S-May 2014,-0.8,-0.004,0.86,S-Aug. 2014,-1.2
4,Beverage materials including coffee and tea(5),0.256,116.614,117.658,116.895,117.613,118.047,118.335,118.089,119.223,120.058,120.211,120.311,120.223,119.604,117.309,116.886,116.373,117.158,117.599,118.339,118.280,119.404,120.153,120.730,120.378,120.761,120.318,2.6,0.1,-0.1,-0.5,-0.3,0.3,-0.4,-0.001,0.46,S-Feb. 2014,-0.4,0.006,0.69,L-Apr. 2012,3.5
5,Coffee,0.158,195.725,197.190,195.845,197.959,197.948,199.082,199.625,202.128,205.553,205.052,204.798,203.858,202.772,197.738,195.705,195.392,197.121,197.273,197.997,199.517,201.218,205.609,206.556,205.521,205.286,204.857,3.6,-0.1,-0.5,-0.5,-0.5,-0.1,-0.2,0.000,0.65,S-Oct. 2014,-0.5,0.006,0.97,L-Apr. 2012,5.8
6,Roasted coffee(6),,201.214,204.316,202.644,204.500,204.157,205.879,205.936,208.993,213.229,212.304,212.094,211.457,209.577,205.323,203.819,202.993,203.781,203.619,204.483,205.449,207.746,211.669,212.714,212.481,212.817,213.856,4.2,-0.1,-0.3,-0.9,-0.1,0.2,0.5,,0.69,L-Sep. 2014,0.5,,1.31,L-Apr. 2012,5.9
6,Instant and freeze dried coffee(4)(6),,207.489,202.017,201.838,205.247,204.634,201.629,206.911,208.964,205.938,207.608,205.776,204.047,208.007,207.489,202.017,201.838,205.247,204.634,201.629,206.911,208.964,205.938,207.608,205.776,204.047,208.007,0.2,-0.9,-0.8,1.9,-0.9,-0.8,1.9,,0.98,L-Jun. 2014,2.6,,2.43,L-Sep. 2014,1.7
5,Other beverage materials including tea(5),0.099,127.355,128.786,128.016,127.881,129.106,128.762,127.524,128.155,127.021,127.953,128.489,129.195,128.569,127.526,128.255,127.371,127.232,128.394,129.284,128.217,128.933,127.343,127.816,128.347,129.611,128.741,1.0,0.4,0.5,-0.5,0.4,1.0,-0.7,-0.001,0.57,S-Aug. 2014,-1.2,0.001,0.88,S-Oct. 2014,-0.6
3,Other food at home,2.025,203.720,204.575,205.554,205.366,205.091,205.866,205.996,207.390,207.271,207.287,206.460,206.210,206.831,204.989,204.905,205.273,205.050,204.659,205.365,205.527,206.960,206.495,207.556,206.659,207.424,208.097,1.5,-0.4,-0.1,0.3,-0.4,0.4,0.3,0.007,0.25,S-Oct. 2014,-0.4,0.031,0.32,L-Sep. 2014,1.6
4,Sugar and sweets(4),0.295,207.795,209.895,209.741,211.146,208.982,207.950,208.688,207.522,208.111,211.462,209.363,208.922,210.019,207.795,209.895,209.741,211.146,208.982,207.950,208.688,207.522,208.111,211.462,209.363,208.922,210.019,1.1,-1.0,-0.2,0.5,-1.0,-0.2,0.5,0.002,0.52,L-Sep. 2014,1.6,0.003,0.75,L-Dec. 2012,1.1
5,Sugar and artificial sweeteners,0.053,178.971,185.942,183.937,182.662,180.028,181.128,183.459,181.561,182.189,183.357,179.127,177.597,179.248,181.794,184.063,182.562,182.969,180.587,180.711,183.795,181.213,181.275,182.603,178.592,179.697,182.076,0.2,-2.3,-0.9,0.9,-2.2,0.6,1.3,0.001,0.65,L-Jun. 2014,1.7,0.000,0.97,L-Aug. 2012,0.2
5,Candy and chewing gum(4)(5),0.183,139.408,139.111,139.178,141.225,139.456,138.311,138.234,137.451,138.271,141.222,140.921,141.043,141.883,139.408,139.111,139.178,141.225,139.456,138.311,138.234,137.451,138.271,141.222,140.921,141.043,141.883,1.8,-0.2,0.1,0.6,-0.2,0.1,0.6,0.001,0.85,L-Sep. 2014,2.1,0.003,1.12,L-Sep. 2014,1.9
5,Other sweets(5),0.060,151.621,154.837,155.589,154.871,154.922,154.140,155.274,155.102,154.047,155.488,152.157,151.335,151.259,153.439,153.697,155.239,154.115,154.051,153.630,155.075,154.904,154.195,155.167,152.204,153.655,153.073,-0.2,-2.1,-0.5,-0.1,-1.9,1.0,-0.4,0.000,0.58,S-Oct. 2014,-1.9,0.000,1.17,S-Oct. 2014,-0.6
4,Fats and oils,0.245,226.091,228.464,228.377,229.000,227.031,228.333,228.548,230.577,231.530,232.775,233.661,229.251,228.352,227.751,226.664,226.986,228.792,227.831,228.044,228.985,230.690,231.119,232.568,233.153,231.123,230.029,1.0,0.4,-1.9,-0.4,0.3,-0.9,-0.5,-0.001,0.42,L-Oct. 2014,0.3,0.002,0.63,S-Jul. 2014,1.0
5,Butter and margarine(5),0.077,181.251,186.977,187.246,190.770,188.986,193.615,195.038,199.176,202.623,206.226,210.981,205.601,202.213,183.825,185.212,185.591,191.538,191.520,192.811,195.946,198.842,201.262,203.664,209.379,208.884,205.084,11.6,2.3,-2.5,-1.6,2.8,-0.2,-1.8,-0.001,0.67,S-Dec. 2010,-1.8,0.008,1.05,S-Sep. 2014,11.3
6,Butter(6),,196.193,202.783,205.488,211.025,211.036,216.311,222.991,231.587,237.225,245.599,256.715,247.387,240.358,199.838,199.279,204.628,212.746,215.901,216.209,225.037,231.294,235.414,240.916,253.305,248.915,244.824,22.5,4.5,-3.6,-2.8,5.1,-1.7,-1.6,,0.88,L-Oct. 2014,5.1,,1.53,S-Aug. 2014,18.8
6,Margarine(6),,282.490,291.230,287.922,292.055,284.793,292.479,288.750,290.899,293.504,292.608,293.997,288.951,289.968,286.919,288.830,285.640,290.692,286.604,291.709,290.265,291.196,290.661,289.238,293.650,293.945,294.516,2.6,0.5,-1.7,0.4,1.5,0.1,0.2,,0.99,L-Oct. 2014,1.5,,1.48,L-Oct. 2014,2.7
5,Salad dressing(4)(5),0.061,136.045,133.879,134.470,133.157,133.038,129.651,129.931,130.729,130.503,131.324,131.893,129.545,130.185,136.045,133.879,134.470,133.157,133.038,129.651,129.931,130.729,130.503,131.324,131.893,129.545,130.185,-4.3,0.4,-1.8,0.5,0.4,-1.8,0.5,0.000,0.83,L-Sep. 2014,0.6,-0.003,1.13,–,–
5,Other fats and oils including peanut butter(5),0.107,164.288,166.391,165.682,165.617,163.550,165.417,164.759,165.113,164.854,164.235,162.567,160.190,160.210,165.931,165.133,164.572,164.610,163.072,164.520,163.531,164.830,165.203,165.233,163.619,162.430,161.812,-2.5,-1.0,-1.5,0.0,-1.0,-0.7,-0.4,0.000,0.69,L-Sep. 2014,0.0,-0.003,0.99,L-Sep. 2014,-1.2
6,Peanut butter(4)(5)(6),,170.331,170.904,170.096,169.905,168.317,168.471,167.555,164.385,164.975,165.833,165.713,164.668,164.221,170.331,170.904,170.096,169.905,168.317,168.471,167.555,164.385,164.975,165.833,165.713,164.668,164.221,-3.6,-0.1,-0.6,-0.3,-0.1,-0.6,-0.3,,0.88,L-Oct. 2014,-0.1,,1.26,L-Sep. 2014,-3.3
5,Other foods,1.485,217.204,217.632,219.104,218.437,218.802,219.941,219.941,221.893,221.446,220.569,219.665,220.092,220.909,218.755,218.399,218.916,218.009,218.047,219.257,219.189,221.249,220.382,220.993,220.035,221.563,222.487,1.7,-0.4,0.2,0.4,-0.4,0.7,0.4,0.006,0.30,S-Oct. 2014,-0.4,0.025,0.39,–,–
6,Soups,0.094,227.870,231.699,232.080,237.950,241.065,247.061,248.865,250.591,248.938,236.271,229.871,230.210,226.529,236.802,239.304,235.650,237.196,237.152,240.047,240.643,241.171,242.372,238.947,235.083,238.009,235.409,-0.6,-2.7,0.1,-1.6,-1.6,1.2,-1.1,-0.001,1.07,S-Oct. 2014,-1.6,-0.001,1.30,S-Jun. 2014,-1.1
6,Frozen and freeze dried prepared foods(4),0.282,167.933,164.955,165.667,165.605,167.169,167.954,168.771,171.334,170.951,170.904,168.768,170.775,171.202,167.933,164.955,165.667,165.605,167.169,167.954,168.771,171.334,170.951,170.904,168.768,170.775,171.202,1.9,-1.2,1.2,0.3,-1.2,1.2,0.3,0.001,0.64,S-Oct. 2014,-1.2,0.005,0.82,S-Oct. 2014,1.1
6,Snacks(4),0.327,242.341,242.735,243.932,242.896,242.963,244.276,242.460,244.683,244.741,244.613,245.570,245.908,246.823,242.341,242.735,243.932,242.896,242.963,244.276,242.460,244.683,244.741,244.613,245.570,245.908,246.823,1.8,0.4,0.1,0.4,0.4,0.1,0.4,0.001,0.78,L-Oct. 2014,0.4,0.006,1.00,S-Oct. 2014,0.5
6,"Spices, seasonings, condiments, sauces",0.288,223.367,228.808,231.977,230.135,227.188,229.930,228.412,230.411,232.277,232.614,230.102,225.944,228.318,229.196,227.470,229.990,229.086,226.294,229.028,229.122,229.806,229.249,232.059,229.371,230.537,234.276,2.2,-1.1,-1.8,1.1,-1.2,0.5,1.6,0.005,0.69,L-Nov. 2013,1.7,0.006,0.92,L-Oct. 2014,2.4
7,Salt and other seasonings and spices(5)(6),,134.655,140.459,141.802,140.273,138.668,140.494,140.315,140.444,141.983,142.553,139.135,141.201,141.105,137.051,139.126,139.663,139.506,138.141,140.183,140.984,139.775,141.603,142.342,140.227,143.424,143.615,4.8,-2.4,1.5,-0.1,-1.5,2.3,0.1,,1.28,S-Oct. 2014,-1.5,,1.48,L-Aug. 2012,6.1
7,"Olives, pickles, relishes(4)(5)(6)",,133.597,133.428,137.210,135.756,137.809,131.118,129.740,131.078,130.231,137.469,135.450,132.518,133.807,133.597,133.428,137.210,135.756,137.809,131.118,129.740,131.078,130.231,137.469,135.450,132.518,133.807,0.2,-1.5,-2.2,1.0,-1.5,-2.2,1.0,,1.84,L-Sep. 2014,5.6,,1.57,L-Oct. 2014,0.9
7,Sauces and gravies(5)(6),,131.568,132.136,134.385,132.660,130.896,134.310,132.609,134.280,135.024,134.717,135.005,131.175,133.791,133.716,132.570,133.997,132.222,129.944,133.943,132.959,133.149,133.166,134.947,134.612,133.513,135.977,1.7,0.2,-2.8,2.0,-0.2,-0.8,1.8,,1.16,L-May 2014,3.1,,1.43,L-Oct. 2014,2.7
7,Other condiments(6),,256.219,267.049,266.743,269.719,265.232,280.227,266.329,265.998,279.062,266.867,262.357,260.844,260.940,270.542,263.708,263.075,268.479,264.365,278.708,262.581,263.487,273.891,265.331,264.606,267.357,275.526,1.8,-1.7,-0.6,0.0,-0.3,1.0,3.1,,0.73,L-Aug. 2014,3.9,,1.03,L-Aug. 2013,6.5
6,Baby food(4)(5),0.055,152.123,151.928,153.737,153.456,153.691,154.405,152.862,154.127,155.015,154.633,155.419,155.417,155.245,152.123,151.928,153.737,153.456,153.691,154.405,152.862,154.127,155.015,154.633,155.419,155.417,155.245,2.1,0.5,0.0,-0.1,0.5,0.0,-0.1,0.000,0.47,S-Sep. 2014,-0.2,0.001,0.79,S-Jul. 2014,1.7
6,Other miscellaneous foods(4)(5),0.439,130.119,129.781,130.479,129.589,130.244,129.780,130.621,131.304,129.964,129.726,130.233,131.512,132.149,130.119,129.781,130.479,129.589,130.244,129.780,130.621,131.304,129.964,129.726,130.233,131.512,132.149,1.6,0.4,1.0,0.5,0.4,1.0,0.5,0.002,0.57,S-Oct. 2014,0.4,0.007,0.82,L-Oct. 2014,1.6
7,Prepared salads(4)(7)(6),,116.321,115.836,116.651,116.318,116.592,115.828,116.792,117.859,118.053,119.724,118.656,119.669,120.827,116.321,115.836,116.651,116.318,116.592,115.828,116.792,117.859,118.053,119.724,118.656,119.669,120.827,3.9,-0.9,0.9,1.0,-0.9,0.9,1.0,,0.70,L-Sep. 2014,1.4,,1.19,L-Sep. 2014,4.7
2,Food away from home(4),5.783,245.300,245.481,246.187,246.878,247.534,247.952,248.445,249.210,249.801,250.570,251.100,251.987,252.628,245.300,245.481,246.187,246.878,247.534,247.952,248.445,249.210,249.801,250.570,251.100,251.987,252.628,3.0,0.2,0.4,0.3,0.2,0.4,0.3,0.015,0.05,S-Oct. 2014,0.2,0.170,0.17,L-Mar. 2012,3.0
3,Full service meals and snacks(4)(5),2.800,152.736,152.967,153.597,153.979,154.198,154.563,154.889,155.562,156.007,156.310,156.627,157.074,157.454,152.736,152.967,153.597,153.979,154.198,154.563,154.889,155.562,156.007,156.310,156.627,157.074,157.454,3.1,0.2,0.3,0.2,0.2,0.3,0.2,0.007,0.07,S-Oct. 2014,0.2,0.085,0.27,L-May 2009,3.4
3,Limited service meals and snacks(4)(5),2.392,156.133,156.188,156.486,156.980,157.548,157.721,158.005,158.433,158.856,159.439,159.849,160.602,161.080,156.133,156.188,156.486,156.980,157.548,157.721,158.005,158.433,158.856,159.439,159.849,160.602,161.080,3.2,0.3,0.5,0.3,0.3,0.5,0.3,0.007,0.09,S-Oct. 2014,0.3,0.075,0.27,L-Oct. 2012,3.2
3,Food at employee sites and schools(5),0.211,157.276,157.343,156.184,156.282,157.752,157.809,157.872,157.422,157.199,159.561,160.177,160.213,160.136,156.659,156.744,155.795,156.121,157.823,158.301,160.148,160.303,157.207,157.613,159.068,159.404,159.507,1.8,0.4,0.0,0.0,0.9,0.2,0.1,0.000,0.13,S-Aug. 2014,-1.9,0.004,0.67,S-Aug. 2014,0.9
4,Food at elementary and secondary schools(8)(6),,131.727,131.734,131.658,131.600,131.813,131.859,131.899,131.571,131.111,134.041,134.906,134.935,134.766,130.959,131.118,131.294,131.559,132.054,132.508,134.288,134.326,131.251,131.926,133.726,133.944,133.980,2.3,0.6,0.0,-0.1,1.4,0.2,0.0,,0.09,S-Aug. 2014,-2.3,,0.73,S-Aug. 2014,0.6
3,Food from vending machines and mobile vendors(4)(5),0.063,143.585,142.926,143.627,143.595,143.038,142.152,142.461,142.890,143.294,142.576,142.445,143.478,144.278,143.585,142.926,143.627,143.595,143.038,142.152,142.461,142.890,143.294,142.576,142.445,143.478,144.278,0.5,-0.1,0.7,0.6,-0.1,0.7,0.6,0.000,0.17,S-Oct. 2014,-0.1,0.000,0.80,L-Dec. 2013,1.2
3,Other food away from home(4)(5),0.317,171.467,171.150,172.126,172.993,173.546,174.005,174.580,174.357,174.050,174.462,174.271,174.653,174.949,171.467,171.150,172.126,172.993,173.546,174.005,174.580,174.357,174.050,174.462,174.271,174.653,174.949,2.0,-0.1,0.2,0.2,-0.1,0.2,0.2,0.001,0.11,–,–,0.006,0.43,L-Oct. 2014,2.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Energy,8.443,234.542,239.551,242.041,250.543,252.717,255.982,259.858,257.907,250.951,247.077,234.745,221.844,209.785,246.189,247.575,246.389,246.045,246.782,249.062,253.057,252.189,245.684,243.974,239.409,230.350,219.489,-10.6,-5.0,-5.5,-5.4,-1.9,-3.8,-4.7,-0.412,0.14,S-Dec. 2008,-9.5,-0.955,0.19,S-Oct. 2009,-14.0
2,Energy commodities,4.691,289.461,294.165,298.403,311.216,320.709,322.394,322.920,318.294,305.858,299.558,281.453,257.629,230.195,309.673,308.215,304.356,298.214,303.915,305.785,315.057,314.032,301.685,298.517,289.461,271.075,246.330,-20.5,-6.0,-8.5,-10.6,-3.0,-6.4,-9.1,-0.449,0.15,S-Dec. 2008,-18.5,-1.093,0.18,S-Sep. 2009,-30.1
3,Fuel oil and other fuels(4),0.246,345.274,368.730,394.364,365.924,346.116,339.143,332.295,332.237,330.354,327.181,319.774,313.270,297.829,345.274,368.730,394.364,365.924,346.116,339.143,332.295,332.237,330.354,327.181,319.774,313.270,297.829,-13.7,-2.3,-2.0,-4.9,-2.3,-2.0,-4.9,-0.012,0.34,S-Apr. 2014,-5.4,-0.038,0.60,S-Oct. 2009,-23.5
4,Fuel oil(4),0.150,375.607,389.522,405.344,393.705,382.025,376.855,370.317,367.725,363.420,355.892,341.771,329.681,303.844,375.607,389.522,405.344,393.705,382.025,376.855,370.317,367.725,363.420,355.892,341.771,329.681,303.844,-19.1,-4.0,-3.5,-7.8,-4.0,-3.5,-7.8,-0.012,0.34,S-Jun. 2012,-7.9,-0.033,0.62,S-Oct. 2009,-26.3
4,"Propane, kerosene, and firewood(4)(9)",0.096,359.010,402.212,448.426,387.559,350.963,339.795,331.197,335.238,336.937,340.248,342.379,343.747,342.350,355.277,388.573,430.980,371.952,343.485,338.998,339.452,348.690,349.981,351.797,349.962,343.679,338.789,-4.6,0.6,0.4,-0.4,-0.5,-1.8,-1.4,-0.001,0.68,L-Oct. 2014,-0.5,-0.005,1.34,S-May 2013,-5.4
3,Motor fuel,4.444,284.445,288.268,291.512,306.059,316.782,318.840,319.692,314.901,302.101,295.716,277.290,252.897,225.165,305.562,302.825,297.680,292.589,299.382,301.631,311.545,310.486,297.777,294.637,285.586,266.828,241.882,-20.8,-6.2,-8.8,-11.0,-3.1,-6.6,-9.3,-0.437,0.16,S-Dec. 2008,-19.2,-1.056,0.19,S-Sep. 2009,-30.0
4,Gasoline (all types),4.364,282.773,286.607,289.814,304.464,315.335,317.434,318.334,313.514,300.640,294.222,275.729,251.172,223.404,304.400,301.410,296.173,291.013,297.745,299.944,309.868,308.798,296.072,293.073,284.139,265.429,240.491,-21.0,-6.3,-8.9,-11.1,-3.0,-6.6,-9.4,-0.432,0.16,S-Dec. 2008,-19.5,-1.045,0.19,S-Sep. 2009,-29.7
5,"Gasoline, unleaded regular(6)",,281.449,285.284,288.470,303.394,314.387,316.418,317.362,312.337,299.110,292.629,273.777,248.840,220.773,303.359,300.198,294.953,289.797,296.236,298.570,308.847,307.594,294.562,291.599,282.413,263.309,237.958,-21.6,-6.4,-9.1,-11.3,-3.2,-6.8,-9.6,,0.39,S-Dec. 2008,-19.9,,0.55,S-Sep. 2009,-30.0
5,"Gasoline, unleaded midgrade(10)(6)",,290.346,296.090,300.476,316.739,326.751,328.088,329.907,324.288,312.086,306.118,287.162,263.795,233.546,312.409,311.674,307.217,303.311,309.172,310.602,320.432,319.335,307.074,304.464,295.431,278.627,251.292,-19.6,-6.2,-8.1,-11.5,-3.0,-5.7,-9.8,,0.40,S-Dec. 2008,-18.6,,0.53,S-Sep. 2009,-29.3
5,"Gasoline, unleaded premium(6)",,276.812,280.037,283.000,295.669,305.858,308.384,308.606,305.425,294.523,288.350,272.336,250.381,226.066,296.500,293.799,288.799,283.509,289.852,292.293,302.274,301.054,290.391,286.815,279.543,263.096,242.145,-18.3,-5.6,-8.1,-9.7,-2.5,-5.9,-8.0,,0.37,S-Dec. 2008,-18.3,,0.56,S-Sep. 2009,-28.0
4,Other motor fuels(5),0.080,278.685,280.496,284.681,288.282,286.730,285.724,283.563,282.129,278.034,275.785,267.732,261.316,245.509,284.758,288.096,289.064,279.100,276.649,278.277,284.052,284.892,280.316,274.110,268.904,264.500,250.860,-11.9,-2.9,-2.4,-6.0,-1.9,-1.6,-5.2,-0.004,0.14,S-Mar. 2009,-11.1,-0.010,0.23,S-Oct. 2009,-28.3
2,Energy services(11),3.753,192.394,197.919,198.846,203.597,198.856,203.781,211.038,211.563,209.547,207.824,200.471,197.459,199.592,196.167,200.528,201.848,207.046,203.059,205.833,204.952,204.195,202.996,202.606,202.141,201.612,203.567,3.7,-3.5,-1.5,1.1,-0.2,-0.3,1.0,0.037,0.25,L-May 2014,1.4,0.139,0.42,L-Aug. 2014,4.6
3,Electricity(11),2.903,198.043,203.026,202.224,204.131,198.654,206.715,217.529,217.930,217.148,215.054,206.667,202.889,204.275,203.740,207.362,207.013,209.341,203.874,208.655,209.144,208.415,208.580,207.059,208.134,208.429,210.151,3.1,-3.9,-1.8,0.7,0.5,0.1,0.8,0.025,0.33,L-May 2014,2.3,0.090,0.49,L-Oct. 2014,3.1
3,Utility (piped) gas service(11),0.850,172.898,179.982,186.095,199.340,196.872,192.303,188.769,189.659,183.960,183.376,179.226,178.558,182.908,171.204,177.364,183.688,197.444,197.965,194.666,189.675,188.844,183.562,186.576,181.485,178.483,181.114,5.8,-2.3,-0.4,2.4,-2.7,-1.7,1.5,0.012,0.19,L-Sep. 2014,1.6,0.048,0.60,L-Sep. 2014,5.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,77.426,235.000,235.367,236.075,236.913,237.509,238.029,238.157,238.138,238.296,238.841,239.413,239.248,238.775,235.542,235.843,236.122,236.604,237.163,237.776,238.083,238.311,238.345,238.677,239.162,239.332,239.339,1.6,0.2,-0.1,-0.2,0.2,0.1,0.0,0.002,0.04,S-Aug. 2014,0.0,1.238,0.09,S-Feb. 2014,1.6
