7,"Oranges, including tangerines(6)",,453.648,441.884,447.066,451.397,456.212,465.334,489.250,513.537,528.785,545.122,542.217,485.802,456.098,489.370,482.027,489.099,490.803,494.555,479.573,485.469,483.934,468.756,491.132,483.954,486.688,492.010,0.5,-0.5,-10.4,-6.1,-1.5,0.6,1.1,,1.41,L-Sep. 2016,4.8,,2.41,L-Sep. 2016,2.1
6,Other fresh fruits(5),0.254,128.843,131.697,134.942,124.367,123.140,122.313,109.987,107.286,108.970,113.219,120.333,125.391,123.948,119.544,122.952,129.620,121.843,119.624,117.096,115.343,118.572,122.163,120.821,121.075,121.074,115.003,-3.8,6.3,4.2,-1.2,0.2,0.0,-5.0,-0.012,1.08,S-Mar. 2016,-6.0,-0.010,1.57,S-Jul. 2015,-6.4
5,Fresh vegetables,0.478,331.419,347.250,342.424,329.196,320.934,315.818,316.048,315.325,313.966,313.185,314.612,313.995,314.786,329.644,336.763,335.427,324.686,320.998,319.748,319.183,319.695,320.263,316.288,315.638,313.917,313.098,-5.0,0.5,-0.2,0.3,-0.2,-0.5,-0.3,-0.001,0.59,L-Oct. 2016,-0.2,-0.026,0.92,S-May 2012,-6.9
6,Potatoes,0.077,307.171,326.236,330.060,328.190,327.293,335.682,337.940,341.527,346.410,343.317,334.021,322.355,323.004,326.666,328.129,333.306,334.373,332.821,335.618,333.501,327.472,327.701,330.598,331.611,339.111,343.505,5.2,-2.7,-3.5,0.2,0.3,2.3,1.3,0.001,1.14,S-Oct. 2016,0.3,0.004,1.93,L-Jun. 2014,6.6
6,Lettuce,0.061,341.425,328.236,317.709,299.284,289.766,303.296,296.081,284.513,284.397,280.744,277.571,281.249,283.702,330.822,313.816,305.622,297.685,298.229,308.187,300.642,294.362,293.741,286.158,280.539,272.637,274.892,-16.9,-1.1,1.3,0.9,-2.0,-2.8,0.8,0.000,1.44,L-May 2016,3.3,-0.013,2.31,S-Mar. 2014,-16.9
6,Tomatoes(4),0.086,345.131,397.785,373.566,346.582,330.271,306.990,306.777,308.065,312.826,321.369,338.712,336.561,328.824,345.131,397.785,373.566,346.582,330.271,306.990,306.777,308.065,312.826,321.369,338.712,336.561,328.824,-4.7,5.4,-0.6,-2.3,5.4,-0.6,-2.3,-0.002,1.42,S-May 2016,-7.0,-0.004,1.99,S-Dec. 2015,-10.3
6,Other fresh vegetables,0.254,335.785,347.064,347.320,336.333,328.673,320.165,321.965,322.268,316.752,314.467,315.299,317.277,320.377,334.564,337.470,340.797,330.925,327.710,321.991,322.928,326.870,324.877,319.525,315.925,318.168,319.212,-4.6,0.3,0.6,1.0,-1.1,0.7,0.3,0.001,0.74,S-Oct. 2016,-1.1,-0.013,1.33,S-Aug. 2014,-5.4
5,Processed fruits and vegetables(5),0.292,155.052,158.742,158.787,157.136,159.351,159.204,159.234,159.898,158.382,157.176,157.015,155.240,155.193,157.654,158.340,157.879,157.693,160.279,158.057,157.945,158.307,157.191,156.411,157.028,158.468,157.798,0.1,-0.1,-1.1,0.0,0.4,0.9,-0.4,-0.001,0.49,S-Sep. 2016,-0.5,0.000,0.64,L-Apr. 2016,1.0
6,Canned fruits and vegetables(5),0.151,158.430,163.174,163.151,161.129,162.993,163.836,163.152,163.642,162.967,161.475,161.647,157.710,159.139,161.371,163.163,162.176,161.399,164.093,162.713,161.734,162.012,161.389,160.365,161.768,161.193,162.094,0.4,0.1,-2.4,0.9,0.9,-0.4,0.6,0.001,0.76,L-Oct. 2016,0.9,0.001,1.05,L-Oct. 2016,0.6
7,Canned fruits(5)(6),,154.734,159.446,158.433,156.882,158.244,159.533,158.789,159.258,158.835,158.076,158.447,155.977,156.161,157.942,159.673,157.723,156.563,159.496,158.245,157.457,157.155,157.075,157.558,158.469,159.448,159.398,0.9,0.2,-1.6,0.1,0.6,0.6,0.0,,0.86,S-Aug. 2016,-0.1,,1.33,L-Apr. 2016,1.8
7,Canned vegetables(5)(6),,165.431,170.366,171.347,169.101,171.327,171.876,170.845,171.659,170.725,168.421,168.617,163.924,166.277,168.429,170.424,170.004,169.535,172.072,170.606,169.165,170.622,168.846,167.747,168.613,167.658,169.291,0.5,0.1,-2.8,1.4,0.5,-0.6,1.0,,1.02,L-Apr. 2016,1.5,,1.44,L-Oct. 2016,0.9
6,Frozen fruits and vegetables(5),0.087,145.167,147.622,146.990,147.295,150.471,149.431,150.020,150.847,149.574,147.498,148.544,148.267,146.034,147.503,147.197,146.696,148.137,151.291,148.540,148.860,149.454,148.322,146.018,149.208,150.533,148.385,0.6,0.7,-0.2,-1.5,2.2,0.9,-1.4,-0.001,0.86,S-Sep. 2016,-1.6,0.001,1.18,S-Sep. 2016,-1.5
7,Frozen vegetables(6),,197.343,202.692,200.631,200.052,205.669,203.557,204.901,206.013,203.976,201.505,202.474,202.469,199.509,201.773,202.330,200.846,201.674,206.672,201.641,202.316,202.939,201.156,199.070,203.768,207.363,203.988,1.1,0.5,0.0,-1.5,2.4,1.8,-1.6,,1.07,S-May 2016,-2.4,,1.47,S-Oct. 2016,0.6
6,Other processed fruits and vegetables including dried(5),0.054,161.080,163.888,165.291,161.336,162.870,161.463,162.548,163.415,159.120,160.227,157.053,158.827,158.367,163.086,162.919,163.578,161.603,163.626,160.985,161.443,162.603,158.834,160.046,157.215,161.333,160.339,-1.7,-2.0,1.1,-0.3,-1.8,2.6,-0.6,0.000,0.73,S-Oct. 2016,-1.8,-0.001,1.17,L-Jul. 2016,-1.0
7,"Dried beans, peas, and lentils(4)(5)(6)",,204.769,203.374,206.812,205.912,203.738,204.236,203.595,203.644,200.181,200.479,199.401,202.263,197.172,204.769,203.374,206.812,205.912,203.738,204.236,203.595,203.644,200.181,200.479,199.401,202.263,197.172,-3.7,-0.5,1.4,-2.5,-0.5,1.4,-2.5,,0.79,S-Nov. 2012,-2.9,,2.10,S-Jun. 2013,-5.4
3,Nonalcoholic beverages and beverage materials,0.951,167.482,168.718,169.248,168.187,168.771,167.053,165.940,166.648,167.044,166.573,166.793,166.258,165.965,167.658,167.261,168.278,167.709,168.269,168.093,166.970,167.537,167.424,166.775,166.123,166.563,166.140,-0.9,0.1,-0.3,-0.2,-0.4,0.3,-0.3,-0.002,0.34,S-Oct. 2016,-0.4,-0.009,0.45,S-Oct. 2016,-1.3
4,Juices and nonalcoholic drinks(5),0.670,128.685,129.476,130.143,129.525,129.936,127.968,127.470,127.967,128.401,128.011,128.596,127.999,128.100,128.715,128.241,129.194,128.771,129.673,128.759,128.335,128.824,129.050,128.374,127.996,128.196,128.130,-0.5,0.5,-0.5,0.1,-0.3,0.2,-0.1,0.000,0.43,S-Oct. 2016,-0.3,-0.003,0.53,L-Aug. 2016,0.0
5,Carbonated drinks,0.265,158.320,161.428,162.842,162.710,163.826,160.440,160.266,161.143,160.725,160.411,162.107,158.381,158.624,160.266,159.599,160.965,161.174,163.664,161.252,161.296,161.723,161.186,160.235,161.301,159.876,160.573,0.2,1.1,-2.3,0.2,0.7,-0.9,0.4,0.001,0.68,L-Oct. 2016,0.7,0.001,0.84,L-Oct. 2016,0.7
5,Frozen noncarbonated juices and drinks(4)(5),0.011,177.198,174.259,178.568,178.400,178.514,179.433,176.638,173.808,174.499,176.264,176.434,177.906,178.861,177.198,174.259,178.568,178.400,178.514,179.433,176.638,173.808,174.499,176.264,176.434,177.906,178.861,0.9,0.1,0.8,0.5,0.1,0.8,0.5,0.000,0.64,S-Oct. 2016,0.1,0.000,1.20,L-May 2016,1.8
5,Nonfrozen noncarbonated juices and drinks(5),0.393,118.900,118.636,118.893,117.994,118.076,116.674,116.034,116.424,117.300,116.814,116.877,117.781,117.802,118.024,117.576,118.415,118.038,117.558,117.593,116.769,117.461,118.125,117.187,116.549,117.089,116.934,-0.9,0.1,0.8,0.0,-0.5,0.5,-0.1,-0.001,0.61,S-Oct. 2016,-0.5,-0.004,0.83,L-Aug. 2016,0.2
4,Beverage materials including coffee and tea(5),0.281,118.748,119.971,119.779,118.597,119.092,119.288,117.720,118.326,118.324,118.052,117.299,117.327,116.406,119.610,119.316,119.299,118.417,118.682,119.423,118.171,118.107,117.769,118.219,117.490,118.013,117.250,-2.0,-0.6,0.0,-0.8,-0.6,0.4,-0.6,-0.002,0.44,S-Oct. 2016,-0.6,-0.006,0.78,S-Aug. 2016,-2.2
5,Coffee,0.175,199.729,203.038,201.597,200.182,200.322,202.210,200.290,199.610,198.872,198.458,197.398,196.144,193.557,202.359,202.014,202.143,199.801,199.944,201.609,200.677,198.399,197.040,198.418,197.437,198.081,196.107,-3.1,-0.5,-0.6,-1.3,-0.5,0.3,-1.0,-0.002,0.59,S-Jul. 2016,-1.1,-0.006,1.06,S-Aug. 2016,-3.8
6,Roasted coffee(6),,209.000,213.159,211.208,208.607,210.060,211.167,209.386,208.254,207.147,207.733,205.067,203.518,201.867,213.162,212.193,211.733,208.142,209.838,210.326,209.946,206.862,204.694,207.255,204.988,205.405,205.888,-3.4,-1.3,-0.8,-0.8,-1.1,0.2,0.2,,0.64,–,–,,1.22,S-Oct. 2016,-3.7
6,Instant and freeze dried coffee(4)(6),,198.181,196.453,198.380,199.252,196.505,200.486,198.187,195.281,199.820,196.041,196.276,196.625,194.307,198.181,196.453,198.380,199.252,196.505,200.486,198.187,195.281,199.820,196.041,196.276,196.625,194.307,-2.0,0.1,0.2,-1.2,0.1,0.2,-1.2,,1.03,S-Sep. 2016,-1.9,,1.65,S-Jul. 2016,-4.9
5,Other beverage materials including tea(5),0.106,129.259,129.233,130.235,128.329,129.618,128.144,125.658,128.159,128.952,128.610,127.567,129.004,129.127,128.835,128.653,129.699,128.159,129.149,128.647,126.205,128.582,129.212,128.970,127.745,128.794,128.703,-0.1,-0.8,1.1,0.1,-0.9,0.8,-0.1,0.000,0.62,S-Oct. 2016,-0.9,0.000,0.88,S-Jun. 2016,-1.4
3,Other food at home,1.981,208.915,208.810,209.385,209.743,211.009,210.280,210.392,210.486,209.761,209.426,208.985,207.703,208.301,209.819,209.361,209.059,209.836,210.982,209.962,210.005,209.647,209.194,209.308,209.102,208.536,209.207,-0.3,-0.2,-0.6,0.3,-0.1,-0.3,0.3,0.006,0.23,L-Apr. 2016,0.5,-0.006,0.34,L-Aug. 2016,-0.1
4,Sugar and sweets(4),0.289,215.451,215.261,215.325,215.343,216.681,215.596,215.527,215.470,215.865,216.173,214.893,213.867,213.943,215.451,215.261,215.325,215.343,216.681,215.596,215.527,215.470,215.865,216.173,214.893,213.867,213.943,-0.7,-0.6,-0.5,0.0,-0.6,-0.5,0.0,0.000,0.58,L-Sep. 2016,0.1,-0.002,0.76,L-Aug. 2016,-0.6
5,Sugar and artificial sweeteners,0.048,184.873,190.185,191.141,186.092,192.215,190.660,189.641,188.709,190.793,189.566,187.669,183.067,180.166,189.544,188.200,189.300,186.339,191.663,189.715,189.298,187.232,189.132,188.589,187.975,187.885,184.719,-2.5,-1.0,-2.5,-1.6,-0.3,0.0,-1.7,-0.001,0.62,S-Oct. 2014,-1.8,-0.001,1.02,S-Oct. 2014,-3.8
5,Candy and chewing gum(4)(5),0.185,145.966,144.334,144.378,145.691,145.464,144.792,145.095,145.185,145.329,146.437,144.531,144.658,145.060,145.966,144.334,144.378,145.691,145.464,144.792,145.095,145.185,145.329,146.437,144.531,144.658,145.060,-0.6,-1.3,0.1,0.3,-1.3,0.1,0.3,0.001,0.89,L-Sep. 2016,0.8,-0.001,1.19,L-Sep. 2016,-0.4
5,Other sweets(5),0.055,153.059,154.222,153.604,152.736,154.044,153.507,152.929,153.080,152.515,150.649,153.998,153.090,154.077,155.024,153.117,152.484,152.304,153.282,153.087,152.016,152.455,152.761,150.233,155.257,155.660,156.055,0.7,2.2,-0.6,0.6,3.3,0.3,0.3,0.000,0.63,–,–,0.000,0.96,S-Sep. 2016,-2.0
4,Fats and oils,0.228,227.037,228.469,228.557,226.859,227.397,226.022,225.319,226.242,226.142,226.961,226.483,219.908,223.004,228.213,226.908,227.678,227.059,228.673,226.611,226.274,226.668,225.527,225.735,224.617,221.211,224.159,-1.8,-0.2,-2.9,1.4,-0.5,-1.5,1.3,0.003,0.42,L-Jan. 2012,1.6,-0.004,0.66,L-Oct. 2016,-1.8
5,Butter and margarine(5),0.066,202.867,204.838,203.131,200.394,200.332,196.386,200.041,202.669,204.045,204.249,202.667,195.954,195.422,203.806,202.713,202.719,202.069,203.913,197.574,201.821,203.224,202.611,200.785,199.172,196.721,196.327,-3.7,-0.8,-3.3,-0.3,-0.8,-1.2,-0.2,0.000,0.65,L-Jul. 2016,0.7,-0.003,1.16,S-Aug. 2012,-4.5
6,Butter(6),,239.169,240.904,237.277,237.529,234.593,229.608,233.610,235.685,239.037,239.287,235.808,226.455,224.015,239.198,237.507,237.650,242.285,241.450,233.507,237.322,235.973,237.070,233.289,228.673,224.638,224.042,-6.3,-1.5,-4.0,-1.1,-2.0,-1.8,-0.3,,0.92,L-Aug. 2016,0.5,,1.61,S-Oct. 2012,-8.1
6,Margarine(6),,295.025,296.870,297.327,287.652,291.957,288.605,294.501,297.655,298.483,297.564,296.774,289.649,296.285,297.098,294.689,295.977,285.908,293.463,287.538,295.606,298.926,296.779,296.840,295.436,293.679,298.368,0.4,-0.3,-2.4,2.3,-0.5,-0.6,1.6,,1.02,L-Jun. 2016,2.8,,1.36,L-Oct. 2016,0.7
5,Salad dressing(5),0.055,132.242,130.744,131.871,130.837,131.232,129.323,128.119,130.451,128.900,130.404,130.442,124.698,129.464,131.070,129.667,131.039,130.622,131.223,130.400,129.898,131.675,129.711,130.213,128.903,124.913,128.317,-2.1,0.0,-4.4,3.8,-1.0,-3.1,2.7,0.001,0.82,L-Jun. 2011,2.8,-0.001,1.06,L-Oct. 2016,-1.8
5,Other fats and oils including peanut butter(5),0.107,156.275,158.393,158.640,158.092,158.673,159.739,157.681,156.314,156.476,156.649,156.680,153.764,155.628,157.839,157.776,158.147,157.589,158.943,158.922,156.859,156.027,156.011,156.414,157.145,155.636,157.186,-0.4,0.0,-1.9,1.2,0.5,-1.0,1.0,0.001,0.62,L-Oct. 2013,1.1,0.000,1.06,L-Feb. 2013,-0.2
6,Peanut butter(4)(5)(6),,158.143,157.887,158.663,157.698,157.151,162.047,156.709,153.368,155.253,156.332,157.168,150.186,155.940,158.143,157.887,158.663,157.698,157.151,162.047,156.709,153.368,155.253,156.332,157.168,150.186,155.940,-1.4,0.5,-4.4,3.8,0.5,-4.4,3.8,,1.00,L-Jan. 2012,6.9,,1.50,L-May 2016,-0.6
5,Other foods,1.464,223.012,222.674,223.481,224.264,225.742,225.124,225.411,225.413,224.296,223.618,223.317,222.706,223.068,224.143,223.719,223.146,224.367,225.500,224.569,224.699,224.129,223.571,223.640,223.780,223.708,224.200,0.0,-0.1,-0.3,0.2,0.1,0.0,0.2,0.003,0.28,L-Apr. 2016,0.5,0.000,0.40,L-Aug. 2016,0.1
6,Soups,0.091,230.038,231.243,235.157,244.007,248.760,253.464,254.277,251.195,246.687,240.695,236.616,237.020,239.686,240.568,239.874,240.772,244.237,244.045,245.877,243.820,240.615,239.825,243.023,241.566,244.630,250.657,4.2,-1.7,0.2,1.1,-0.6,1.3,2.5,0.002,1.02,L-Nov. 2008,3.1,0.004,1.38,L-May 2012,4.5
6,Frozen and freeze dried prepared foods(4),0.261,170.740,168.308,170.562,169.323,170.509,170.584,170.935,169.954,168.973,168.712,169.424,169.131,169.675,170.740,168.308,170.562,169.323,170.509,170.584,170.935,169.954,168.973,168.712,169.424,169.131,169.675,-0.6,0.4,-0.2,0.3,0.4,-0.2,0.3,0.001,0.63,L-Oct. 2016,0.4,-0.002,0.91,L-May 2016,-0.6
6,Snacks(4),0.331,251.559,251.932,251.217,253.786,254.051,253.912,252.873,252.335,253.682,251.332,252.195,250.225,249.405,251.559,251.932,251.217,253.786,254.051,253.912,252.873,252.335,253.682,251.332,252.195,250.225,249.405,-0.9,0.3,-0.8,-0.3,0.3,-0.8,-0.3,-0.001,0.66,L-Oct. 2016,0.3,-0.003,1.07,S-Mar. 2014,-0.9
6,"Spices, seasonings, condiments, sauces",0.281,231.446,238.408,238.586,238.257,240.532,236.875,237.502,240.178,238.424,239.860,236.756,233.591,233.682,236.776,237.219,235.962,237.393,240.009,236.334,237.825,239.479,236.262,238.379,236.839,237.904,239.064,1.0,-1.3,-1.3,0.0,-0.6,0.4,0.5,0.001,0.59,L-Sep. 2016,0.9,0.003,0.90,L-Jul. 2016,1.3
7,Salt and other seasonings and spices(5)(6),,144.876,151.325,153.313,151.805,154.118,152.599,151.724,151.520,152.680,153.356,150.630,146.886,148.891,147.382,149.950,151.065,151.292,153.687,152.439,152.238,151.355,151.901,152.812,151.809,148.718,151.466,2.8,-1.8,-2.5,1.4,-0.7,-2.0,1.8,,0.93,L-Jun. 2015,2.0,,1.35,L-Sep. 2016,3.4
7,"Olives, pickles, relishes(4)(5)(6)",,137.193,139.338,140.731,139.581,140.161,134.890,139.605,142.032,136.367,140.115,138.986,131.313,130.974,137.193,139.338,140.731,139.581,140.161,134.890,139.605,142.032,136.367,140.115,138.986,131.313,130.974,-4.5,-0.8,-5.5,-0.3,-0.8,-5.5,-0.3,,1.56,L-Sep. 2016,2.7,,2.00,L-Oct. 2016,-1.9
7,Sauces and gravies(5)(6),,135.448,138.432,136.567,137.965,136.554,134.202,134.221,136.689,135.169,136.865,135.742,135.601,135.333,137.046,138.354,135.627,137.598,136.054,134.092,134.862,136.014,133.835,136.360,135.524,138.152,136.930,-0.1,-0.8,-0.1,-0.2,-0.6,1.9,-0.9,,0.87,S-Aug. 2016,-1.6,,1.34,S-Oct. 2016,-1.2
7,Other condiments(6),,268.179,278.578,274.838,272.021,281.628,278.639,282.464,282.369,282.669,275.567,274.947,269.754,263.684,277.322,277.612,272.204,271.359,279.582,274.241,280.986,281.367,277.015,273.769,278.664,277.773,272.674,-1.7,-0.2,-1.9,-2.3,1.8,-0.3,-1.8,,0.97,S-May 2016,-1.9,,1.74,S-Nov. 2014,-1.7
6,Baby food(4)(5),0.056,154.439,154.889,156.375,155.489,154.673,155.610,154.849,156.372,155.715,155.748,156.510,157.028,156.954,154.439,154.889,156.375,155.489,154.673,155.610,154.849,156.372,155.715,155.748,156.510,157.028,156.954,1.6,0.5,0.3,0.0,0.5,0.3,0.0,0.000,0.38,S-Sep. 2016,0.0,0.001,0.77,S-Sep. 2016,0.6
6,Other miscellaneous foods(4)(5),0.445,133.205,130.847,131.004,131.294,132.263,131.748,132.320,132.221,131.169,131.056,131.294,132.036,132.488,133.205,130.847,131.004,131.294,132.263,131.748,132.320,132.221,131.169,131.056,131.294,132.036,132.488,-0.5,0.2,0.6,0.3,0.2,0.6,0.3,0.002,0.51,S-Oct. 2016,0.2,-0.002,0.70,L-Sep. 2016,-0.2
7,Prepared salads(4)(7)(6),,125.398,123.568,123.220,124.422,124.181,123.157,124.031,122.516,121.594,122.420,126.814,127.822,128.250,125.398,123.568,123.220,124.422,124.181,123.157,124.031,122.516,121.594,122.420,126.814,127.822,128.250,2.3,3.6,0.8,0.3,3.6,0.8,0.3,,0.55,S-Aug. 2016,-0.8,,1.20,L-Jun. 2016,3.4
2,Food away from home(4),5.792,259.097,259.958,260.319,260.883,261.517,262.074,262.529,263.051,263.649,264.102,264.459,264.699,265.104,259.097,259.958,260.319,260.883,261.517,262.074,262.529,263.051,263.649,264.102,264.459,264.699,265.104,2.3,0.1,0.1,0.2,0.1,0.1,0.2,0.009,0.06,L-Sep. 2016,0.2,0.134,0.17,–,–
3,Full service meals and snacks(4)(5),2.806,161.042,161.392,161.625,161.898,162.125,162.664,163.059,163.364,163.824,164.072,164.143,164.463,164.876,161.042,161.392,161.625,161.898,162.125,162.664,163.059,163.364,163.824,164.072,164.143,164.463,164.876,2.4,0.0,0.2,0.3,0.0,0.2,0.3,0.007,0.07,L-Aug. 2016,0.3,0.067,0.23,L-Aug. 2016,2.4
3,Limited service meals and snacks(4)(5),2.458,165.079,165.905,166.170,166.668,167.238,167.433,167.624,167.989,168.254,168.537,168.913,168.883,169.009,165.079,165.905,166.170,166.668,167.238,167.433,167.624,167.989,168.254,168.537,168.913,168.883,169.009,2.4,0.2,0.0,0.1,0.2,0.0,0.1,0.002,0.10,L-Oct. 2016,0.2,0.058,0.29,–,–
3,Food at employee sites and schools(5),0.199,168.165,168.544,168.370,168.623,168.820,168.894,168.941,169.344,170.447,171.786,172.019,172.163,172.372,166.984,167.627,168.037,168.531,168.476,168.975,170.360,173.354,172.184,170.431,170.626,170.687,171.162,2.5,0.1,0.1,0.1,0.1,0.0,0.3,0.001,0.16,L-Jul. 2016,1.8,0.005,0.64,–,–
4,Food at elementary and secondary schools(4)(8)(6),,140.920,141.150,141.261,141.230,141.173,141.208,141.241,,142.794,143.715,143.855,143.923,143.948,140.920,141.150,141.261,141.230,141.173,141.208,141.241,,142.794,143.715,143.855,143.923,143.948,2.1,0.1,0.0,0.0,0.1,0.0,0.0,,0.08,–,–,,0.41,–,–
3,Food from vending machines and mobile vendors(4)(5),0.082,147.383,147.755,148.042,148.390,150.577,150.302,150.886,151.352,151.417,152.155,152.799,152.949,153.031,147.383,147.755,148.042,148.390,150.577,150.302,150.886,151.352,151.417,152.155,152.799,152.949,153.031,3.8,0.4,0.1,0.1,0.4,0.1,0.1,0.000,0.34,–,–,0.003,1.22,S-Sep. 2016,3.7
3,Other food away from home(4)(5),0.246,182.131,182.271,182.354,182.320,182.554,182.692,182.746,182.889,182.957,182.669,183.035,183.031,182.786,182.131,182.271,182.354,182.320,182.554,182.692,182.746,182.889,182.957,182.669,183.035,183.031,182.786,0.4,0.2,0.0,-0.1,0.2,0.0,-0.1,0.000,0.11,S-Sep. 2016,-0.2,0.001,0.44,S-EVER,–
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Energy,6.972,183.378,180.171,172.061,179.017,185.652,192.673,200.035,195.940,193.524,195.852,194.786,191.402,193.306,193.710,188.360,177.146,178.828,184.991,187.297,189.782,186.780,186.761,192.243,198.926,201.302,204.251,5.4,-0.5,-1.7,1.0,3.5,1.2,1.5,0.107,0.15,L-Oct. 2016,3.5,0.369,0.17,L-Feb. 2012,7.0
2,Energy commodities,3.383,184.048,175.931,159.404,174.500,189.322,201.355,209.953,198.978,193.119,197.603,201.412,196.855,200.633,201.211,191.510,167.596,170.817,184.163,188.607,194.885,186.388,184.638,194.720,207.793,212.939,219.317,9.0,1.9,-2.3,1.9,6.7,2.5,3.0,0.109,0.12,L-Oct. 2016,6.7,0.291,0.19,L-Feb. 2012,12.4
3,Fuel oil and other fuels,0.181,228.614,221.019,217.978,217.612,217.852,223.326,227.718,226.467,221.327,225.734,234.376,235.429,246.692,231.566,218.478,209.302,205.049,213.679,222.703,230.930,231.143,227.574,231.019,239.069,240.182,249.878,7.9,3.8,0.4,4.8,3.5,0.5,4.0,0.007,0.53,L-May 2016,4.2,0.014,0.81,L-Feb. 2014,14.0
4,Fuel oil(4),0.097,208.561,195.029,189.373,192.617,196.349,208.488,215.295,212.482,207.143,212.019,224.453,221.808,235.127,208.561,195.029,189.373,192.617,196.349,208.488,215.295,212.482,207.143,212.019,224.453,221.808,235.127,12.7,5.9,-1.2,6.0,5.9,-1.2,6.0,0.006,0.37,L-May 2016,6.2,0.012,0.82,L-Dec. 2011,18.0
4,"Propane, kerosene, and firewood(9)",0.085,302.791,302.950,303.380,297.360,292.242,288.439,289.923,290.851,285.052,289.563,293.970,300.944,311.153,295.229,292.516,293.245,287.905,286.619,292.164,299.368,303.704,295.617,297.381,296.811,297.293,303.383,2.8,1.5,2.4,3.4,-0.2,0.2,2.0,0.002,0.78,L-Jun. 2016,2.5,0.002,1.48,L-Sep. 2014,3.5
3,Motor fuel,3.202,180.452,172.378,155.361,171.050,186.428,198.667,207.389,196.053,190.209,194.660,198.212,193.432,196.831,198.102,188.672,164.269,167.812,181.266,185.461,191.596,182.764,181.113,191.421,204.619,209.910,216.081,9.1,1.8,-2.4,1.8,6.9,2.6,2.9,0.102,0.12,L-Oct. 2016,6.9,0.277,0.20,L-Oct. 2012,9.2
4,Gasoline (all types),3.153,179.496,171.574,154.564,170.356,185.808,198.011,206.681,195.243,189.375,193.817,197.357,192.522,195.915,197.411,188.021,163.510,167.083,180.552,184.638,190.716,181.816,180.193,190.577,203.863,209.277,215.469,9.1,1.8,-2.4,1.8,7.0,2.7,3.0,0.101,0.12,L-Oct. 2016,7.0,0.274,0.20,L-Oct. 2012,9.1
5,"Gasoline, unleaded regular(6)",,175.324,167.156,150.119,166.269,181.882,194.300,203.110,191.204,185.352,189.816,193.335,188.337,191.969,193.268,183.608,159.026,162.993,176.638,180.924,187.041,177.656,176.207,186.537,199.962,205.156,211.618,9.5,1.9,-2.6,1.9,7.2,2.6,3.1,,0.38,L-Oct. 2016,7.2,,0.46,L-Feb. 2012,12.8
5,"Gasoline, unleaded midgrade(10)(6)",,193.827,186.168,169.378,187.562,201.413,213.362,222.574,210.641,206.065,209.290,212.778,206.661,211.397,213.431,203.520,177.989,183.780,195.885,199.764,205.984,197.200,196.576,205.610,218.775,223.979,232.777,9.1,1.7,-2.9,2.3,6.4,2.4,3.9,,0.36,L-Oct. 2016,6.4,,0.52,L-Feb. 2012,12.2
5,"Gasoline, unleaded premium(6)",,193.284,187.590,171.725,183.440,197.256,207.377,214.460,207.183,201.380,205.512,208.826,205.969,207.005,210.146,203.224,180.693,180.170,191.977,194.459,199.968,194.695,192.379,202.860,214.855,221.952,225.065,7.1,1.6,-1.4,0.5,5.9,3.3,1.4,,0.31,S-Aug. 2016,-1.2,,0.38,L-Oct. 2012,9.5
4,Other motor fuels(5),0.049,170.851,156.682,145.485,149.363,154.728,164.573,173.207,172.035,169.732,173.095,176.085,176.334,178.797,172.312,162.959,150.747,150.471,156.433,163.007,169.823,169.224,166.903,170.567,173.484,173.244,180.326,4.7,1.7,0.1,1.4,1.7,-0.1,4.1,0.002,0.12,L-Jun. 2016,4.2,0.002,0.26,L-Oct. 2012,7.3
2,Energy services(11),3.589,190.918,192.148,191.532,191.203,190.495,193.152,199.691,201.832,202.521,202.941,197.279,194.838,195.079,195.166,193.806,193.945,194.265,194.000,194.414,193.469,195.461,197.058,198.490,199.509,199.406,199.286,2.2,-2.8,-1.2,0.1,0.5,-0.1,-0.1,-0.002,0.28,–,–,0.078,0.30,L-Dec. 2014,3.7
3,Electricity(11),2.793,201.787,203.169,202.528,202.487,201.778,205.038,213.474,214.193,214.222,214.381,206.397,202.984,203.146,207.836,206.395,206.059,206.863,206.172,205.838,204.771,205.761,206.738,208.194,209.061,209.159,209.235,0.7,-3.7,-1.7,0.1,0.4,0.0,0.0,0.001,0.35,–,–,0.019,0.38,L-Apr. 2015,3.8
3,Utility (piped) gas service(11),0.796,155.746,156.513,155.981,154.822,154.130,154.994,155.914,162.129,164.715,165.881,167.049,167.469,167.935,154.523,153.597,155.106,154.022,154.993,157.563,156.993,161.850,165.209,166.547,167.983,167.302,166.617,7.8,0.7,0.3,0.3,0.9,-0.4,-0.4,-0.003,0.28,–,–,0.059,0.49,L-Apr. 2014,11.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,79.319,243.779,244.528,245.680,246.358,246.992,247.544,247.794,247.744,248.278,248.731,249.218,249.227,249.134,244.516,245.232,245.925,246.095,246.574,247.064,247.468,247.689,248.332,248.611,248.981,249.357,249.930,2.2,0.2,0.0,0.0,0.1,0.2,0.2,0.182,0.04,–,–,1.739,0.10,L-Sep. 2016,2.2
